t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.022300,0.000031,0.000000,0.000044,0.000000
0.020027,0.020008,0.131836,0.000000,0.000000,0.020008,0.020004,1.000000,0.020052,0.000000
0.040028,0.039996,0.791016,0.000000,0.000000,0.019988,0.020002,2.000000,0.040036,0.000000
0.060028,0.059968,1.911621,0.000000,0.000000,0.019972,0.020000,3.000000,0.060012,0.000000
0.060037,0.079992,3.295898,0.000000,0.000000,0.020024,0.020097,4.000000,0.080032,0.000000
0.100131,0.099980,4.812012,0.000000,0.000000,0.019988,0.020005,5.000000,0.100020,0.000000
0.120136,0.119996,6.394043,0.000000,0.000000,0.020016,0.020005,6.000000,0.120036,0.000000
0.140143,0.140016,7.910156,0.000000,0.000000,0.020020,0.020008,7.000000,0.140056,0.000000
0.160148,0.159988,9.228516,0.000000,0.000000,0.019972,0.020005,8.000000,0.160024,0.000000
0.180152,0.180008,10.349121,0.000000,0.000000,0.020020,0.020003,9.000000,0.180048,0.000000
0.200152,0.199980,11.074219,0.000000,0.000000,0.019972,0.020000,10.000000,0.200016,0.000000
0.220152,0.220008,11.469727,0.000000,0.000000,0.020028,0.020000,11.000000,0.220048,0.000000
0.240156,0.239984,11.601562,0.000000,0.000000,0.019976,0.020004,12.000000,0.240020,0.000000
0.260162,0.260000,11.206055,0.000000,0.000000,0.020016,0.020007,13.000000,0.260040,0.000000
0.260171,0.281008,10.415039,0.000000,0.000000,0.021008,0.020717,14.000000,0.281048,0.000000
0.300883,0.300988,9.360352,0.000000,0.000000,0.019980,0.020003,15.000000,0.301028,0.000000
0.320889,0.321000,7.976074,0.000000,0.000000,0.020012,0.020006,16.000000,0.321040,0.000000
0.340893,0.340988,6.328125,0.000000,0.000000,0.019988,0.020005,17.000000,0.341028,0.000000
0.340902,0.362992,4.284668,0.000000,0.000000,0.022004,0.021832,18.000000,0.363032,0.000000
0.382731,0.383016,2.175293,0.000000,0.000000,0.020024,0.020006,19.000000,0.383056,0.000000
0.402735,0.402992,0.065918,0.000000,0.000000,0.019976,0.020004,20.000000,0.403036,0.000000
0.422735,0.422980,-1.977539,0.000000,0.000000,0.019988,0.020000,21.000000,0.423020,0.000000
0.442739,0.442400,-3.889160,0.000000,0.000000,0.019420,0.020003,22.000000,0.442440,0.000000
0.462741,0.462424,-5.800781,0.000000,0.000000,0.020024,0.020002,23.000000,0.462464,0.000000
0.482748,0.483004,-7.514648,0.000000,0.000000,0.020580,0.020007,24.000000,0.483040,0.000000
0.502752,0.503012,-8.898926,0.000000,0.000000,0.020008,0.020005,25.000000,0.503052,0.000000
0.522756,0.522996,-9.953613,0.000000,0.000000,0.019984,0.020003,26.000000,0.523036,0.000000
0.542758,0.543004,-10.678711,0.000000,0.000000,0.020008,0.020002,27.000000,0.543044,0.000000
0.562761,0.562996,-11.008301,0.000000,0.000000,0.019992,0.020004,28.000000,0.563036,0.000000
0.562770,0.583996,-10.942383,0.000000,0.000000,0.021000,0.021306,29.000000,0.584036,0.000000
0.604067,0.603980,-10.480957,0.000000,0.000000,0.019984,0.020004,30.000000,0.604020,0.000000
0.624075,0.624008,-9.689941,0.000000,0.000000,0.020028,0.020003,31.000000,0.624048,0.000000
0.644080,0.643988,-8.569336,0.000000,0.000000,0.019980,0.020005,32.000000,0.644028,0.000000
0.664087,0.664000,-7.119141,0.000000,0.000000,0.020012,0.020008,33.000000,0.664040,0.000000
0.684088,0.683976,-5.405273,0.000000,0.000000,0.019976,0.020001,34.000000,0.684020,0.000000
0.704091,0.704000,-3.559570,0.000000,0.000000,0.020024,0.020002,35.000000,0.704040,0.000000
0.724095,0.723988,-1.516113,0.000000,0.000000,0.019988,0.020005,36.000000,0.724028,0.000000
0.744103,0.744008,0.527344,0.000000,0.000000,0.020020,0.020007,37.000000,0.744044,0.000000
0.764103,0.763988,2.438965,0.000000,0.000000,0.019980,0.020001,38.000000,0.764028,0.000000
0.784104,0.784016,4.482422,0.000000,0.000000,0.020028,0.020001,39.000000,0.784052,0.000000
0.804107,0.803988,6.130371,0.000000,0.000000,0.019972,0.020003,40.000000,0.804024,0.000000
0.824114,0.824008,7.712402,0.000000,0.000000,0.020020,0.020007,41.000000,0.824048,0.000000
0.844122,0.843980,8.964844,0.000000,0.000000,0.019972,0.020007,42.000000,0.844016,0.000000
0.864127,0.864000,9.821777,0.000000,0.000000,0.020020,0.020005,43.000000,0.864040,0.000000
0.884127,0.883980,10.349121,0.000000,0.000000,0.019980,0.020000,44.000000,0.884016,0.000000
0.904130,0.904000,10.546875,0.000000,0.000000,0.020020,0.020003,45.000000,0.904040,0.000000
0.924134,0.923980,10.349121,0.000000,0.000000,0.019980,0.020005,46.000000,0.924020,0.000000
0.944139,0.944008,9.755859,0.000000,0.000000,0.020028,0.020005,47.000000,0.944048,0.000000
0.964146,0.963976,8.767090,0.000000,0.000000,0.019968,0.020006,48.000000,0.964020,0.000000
0.984147,0.984008,7.514648,0.000000,0.000000,0.020032,0.020001,49.000000,0.984048,0.000000
1.004145,1.003992,5.932617,0.000000,0.000000,0.019984,0.020002,50.000000,1.004028,0.000000
1.024150,1.024016,4.284668,0.000000,0.000000,0.020024,0.020002,51.000000,1.024056,0.000000
1.044158,1.043992,2.373047,0.000000,0.000000,0.019976,0.020008,52.000000,1.044036,0.000000
1.064163,1.064016,0.395508,0.000000,0.000000,0.020024,0.020005,53.000000,1.064056,0.000000
1.084168,1.084004,-1.516113,0.000000,0.000000,0.019988,0.020004,54.000000,1.084044,0.000000
1.104168,1.103976,-3.427734,0.000000,0.000000,0.019972,0.020000,55.000000,1.104020,0.000000
1.124169,1.124008,-5.207520,0.000000,0.000000,0.020032,0.020002,56.000000,1.124048,0.000000
1.144169,1.144024,-6.789551,0.000000,0.000000,0.020016,0.020000,57.000000,1.144060,0.000000
1.164172,1.164004,-8.107910,0.000000,0.000000,0.019980,0.020003,58.000000,1.164044,0.000000
1.184174,1.184012,-9.162598,0.000000,0.000000,0.020008,0.020002,59.000000,1.184052,0.000000
1.204175,1.203988,-9.887695,0.000000,0.000000,0.019976,0.020000,60.000000,1.204028,0.000000
1.224175,1.223996,-10.217285,0.000000,0.000000,0.020008,0.020000,61.000000,1.224036,0.000000
1.244174,1.244016,-10.217285,0.000000,0.000000,0.020020,0.020000,62.000000,1.244056,0.000000
1.264180,1.263984,-9.887695,0.000000,0.000000,0.019968,0.020006,63.000000,1.264020,0.000000
