t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.033728,0.000036,0.000000,0.000044,0.000000
0.020032,0.020020,0.065918,0.000000,0.000000,0.020020,0.020004,1.000000,0.020060,0.000000
0.040032,0.040000,0.791016,0.000000,0.000000,0.019980,0.020001,2.000000,0.040036,0.000000
0.060040,0.060020,1.911621,0.000000,0.000000,0.020020,0.020007,3.000000,0.060056,0.000000
0.080040,0.080028,3.427734,0.000000,0.000000,0.020008,0.020000,4.000000,0.080064,0.000000
0.100046,0.100000,5.075684,0.000000,0.000000,0.019972,0.020007,5.000000,0.100040,0.000000
0.120047,0.120028,6.921387,0.000000,0.000000,0.020028,0.020000,6.000000,0.120068,0.000000
0.140049,0.140008,8.701172,0.000000,0.000000,0.019980,0.020003,7.000000,0.140048,0.000000
0.160049,0.160020,10.283203,0.000000,0.000000,0.020012,0.020000,8.000000,0.160060,0.000000
0.160058,0.182028,11.733398,0.000000,0.000000,0.022008,0.021700,9.000000,0.182068,0.000000
0.201746,0.201568,12.722168,0.000000,0.000000,0.019540,0.020000,10.000000,0.201612,0.000000
0.221754,0.222024,13.447266,0.000000,0.000000,0.020456,0.020005,11.000000,0.222064,0.000000
0.241760,0.241580,13.579102,0.000000,0.000000,0.019556,0.020005,12.000000,0.241620,0.000000
0.261761,0.261996,13.315430,0.000000,0.000000,0.020416,0.020005,13.000000,0.262036,0.000000
0.281772,0.282020,12.722168,0.000000,0.000000,0.020024,0.020008,14.000000,0.282056,0.000000
0.281781,0.302608,11.667480,0.000000,0.000000,0.020588,0.020539,15.000000,0.302648,0.000000
0.322314,0.322584,10.151367,0.000000,0.000000,0.019976,0.020002,16.000000,0.322620,0.000000
0.342321,0.342604,8.437500,0.000000,0.000000,0.020020,0.020007,17.000000,0.342644,0.000000
0.362325,0.362608,6.394043,0.000000,0.000000,0.020004,0.020004,18.000000,0.362648,0.000000
0.382327,0.382600,4.086914,0.000000,0.000000,0.019992,0.020002,19.000000,0.382640,0.000000
0.402257,0.402572,1.713867,0.000000,0.000000,0.019972,0.020340,20.000000,0.402612,0.000000
0.422672,0.422604,-0.725098,0.000000,0.000000,0.020032,0.020006,21.000000,0.422644,0.000000
0.442678,0.442580,-3.098145,0.000000,0.000000,0.019976,0.020006,22.000000,0.442616,0.000000
0.462681,0.462604,-5.273438,0.000000,0.000000,0.020024,0.020002,23.000000,0.462644,0.000000
0.482680,0.482580,-7.382812,0.000000,0.000000,0.019976,0.020000,24.000000,0.482616,0.000000
0.502686,0.502604,-9.162598,0.000000,0.000000,0.020024,0.020006,25.000000,0.502644,0.000000
0.522687,0.522580,-10.546875,0.000000,0.000000,0.019976,0.020000,26.000000,0.522616,0.000000
0.542690,0.542604,-11.601562,0.000000,0.000000,0.020024,0.020003,27.000000,0.542644,0.000000
0.562695,0.562584,-12.326660,0.000000,0.000000,0.019980,0.020005,28.000000,0.562624,0.000000
0.582695,0.583032,-12.524414,0.000000,0.000000,0.020448,0.020315,29.000000,0.583076,0.000000
0.603015,0.603024,-12.260742,0.000000,0.000000,0.019992,0.020005,30.000000,0.603064,0.000000
0.623020,0.623000,-11.601562,0.000000,0.000000,0.019976,0.020006,31.000000,0.623040,0.000000
