t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.018756,0.000030,0.000000,0.000052,0.000000
0.020029,0.020032,0.065918,0.000000,0.000000,0.020032,0.020007,1.000000,0.020072,0.000000
0.040032,0.040012,0.791016,0.000000,0.000000,0.019980,0.020003,2.000000,0.040052,0.000000
0.060031,0.060028,1.911621,0.000000,0.000000,0.020016,0.020000,3.000000,0.060068,0.000000
0.060040,0.080604,3.493652,0.000000,0.000000,0.020576,0.020709,4.000000,0.080644,0.000000
0.100744,0.101008,5.273438,0.000000,0.000000,0.020404,0.020035,5.000000,0.101048,0.000000
0.120782,0.121032,6.987305,0.000000,0.000000,0.020024,0.020006,6.000000,0.121072,0.000000
0.140782,0.141000,8.767090,0.000000,0.000000,0.019968,0.020001,7.000000,0.141040,0.000000
0.160788,0.161024,10.415039,0.000000,0.000000,0.020024,0.020006,8.000000,0.161060,0.000000
0.180790,0.180608,11.733398,0.000000,0.000000,0.019584,0.020001,9.000000,0.180648,0.000000
0.200795,0.201016,12.788086,0.000000,0.000000,0.020408,0.020006,10.000000,0.201056,0.000000
0.220797,0.221032,13.447266,0.000000,0.000000,0.020016,0.020002,11.000000,0.221072,0.000000
0.240796,0.240572,13.579102,0.000000,0.000000,0.019540,0.020003,12.000000,0.240616,0.000000
0.260806,0.261028,13.447266,0.000000,0.000000,0.020456,0.020006,13.000000,0.261068,0.000000
0.280814,0.281004,12.788086,0.000000,0.000000,0.019976,0.020008,14.000000,0.281044,0.000000
0.300817,0.301024,11.733398,0.000000,0.000000,0.020020,0.020003,15.000000,0.301072,0.000000
0.320824,0.321020,10.349121,0.000000,0.000000,0.019996,0.020006,16.000000,0.321060,0.000000
0.340829,0.340612,8.569336,0.000000,0.000000,0.019592,0.020006,17.000000,0.340652,0.000000
0.360833,0.361024,6.591797,0.000000,0.000000,0.020412,0.020008,18.000000,0.361064,0.000000
0.380844,0.381000,4.350586,0.000000,0.000000,0.019976,0.020011,19.000000,0.381044,0.000000
0.400845,0.401016,1.977539,0.000000,0.000000,0.020016,0.020001,20.000000,0.401052,0.000000
0.420846,0.421040,-0.395508,0.000000,0.000000,0.020024,0.020001,21.000000,0.421080,0.000000
0.440855,0.441012,-2.768555,0.000000,0.000000,0.019972,0.020008,22.000000,0.441048,0.000000
0.460863,0.461040,-4.943848,0.000000,0.000000,0.020028,0.020004,23.000000,0.461080,0.000000
0.480861,0.481012,-7.053223,0.000000,0.000000,0.019972,0.020003,24.000000,0.481048,0.000000
0.500870,0.501040,-8.701172,0.000000,0.000000,0.020028,0.020005,25.000000,0.501080,0.000000
0.520870,0.521020,-10.217285,0.000000,0.000000,0.019980,0.020000,26.000000,0.521060,0.000000
0.540876,0.541000,-11.271973,0.000000,0.000000,0.019980,0.020006,27.000000,0.541044,0.000000
0.560878,0.561016,-11.997070,0.000000,0.000000,0.020016,0.020002,28.000000,0.561056,0.000000
0.580885,0.581040,-12.260742,0.000000,0.000000,0.020024,0.020007,29.000000,0.581080,0.000000
0.600885,0.601016,-11.997070,0.000000,0.000000,0.019976,0.020005,30.000000,0.601052,0.000000
0.620891,0.621040,-11.337891,0.000000,0.000000,0.020024,0.020000,31.000000,0.621080,0.000000
0.640894,0.641016,-10.283203,0.000000,0.000000,0.019976,0.020004,32.000000,0.641060,0.000000
0.660898,0.661040,-8.898926,0.000000,0.000000,0.020024,0.020004,33.000000,0.661076,0.000000
0.680902,0.681020,-7.250977,0.000000,0.000000,0.019980,0.020003,34.000000,0.681060,0.000000
0.700899,0.701040,-5.273438,0.000000,0.000000,0.020020,0.020003,35.000000,0.701076,0.000000
0.720907,0.721020,-3.164062,0.000000,0.000000,0.019980,0.020002,36.000000,0.721060,0.000000
0.740910,0.741028,-0.922852,0.000000,0.000000,0.020008,0.020003,37.000000,0.741068,0.000000
0.760916,0.761012,1.384277,0.000000,0.000000,0.019984,0.020007,38.000000,0.761052,0.000000
0.780920,0.781032,3.691406,0.000000,0.000000,0.020020,0.020004,39.000000,0.781068,0.000000
0.800916,0.801012,5.668945,0.000000,0.000000,0.019980,0.020000,40.000000,0.801052,0.000000
0.820918,0.821032,7.646484,0.000000,0.000000,0.020020,0.020002,41.000000,0.821068,0.000000
0.840930,0.841000,9.228516,0.000000,0.000000,0.019968,0.020012,42.000000,0.841044,0.000000
0.860933,0.861032,10.415039,0.000000,0.000000,0.020032,0.020002,43.000000,0.861072,0.000000
0.880942,0.881012,11.337891,0.000000,0.000000,0.019980,0.020006,44.000000,0.881052,0.000000
0.900941,0.901024,11.733398,0.000000,0.000000,0.020012,0.020003,45.000000,0.901064,0.000000
