t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.031784,0.000032,0.000000,0.000044,0.000000
0.020030,0.019992,0.065918,0.000000,0.000000,0.019992,0.020006,1.000000,0.020032,0.000000
0.040029,0.039580,0.791016,0.000000,0.000000,0.019588,0.020000,2.000000,0.039620,0.000000
0.060034,0.059988,1.911621,0.000000,0.000000,0.020408,0.020004,3.000000,0.060028,0.000000
0.080038,0.080004,3.493652,0.000000,0.000000,0.020016,0.020005,4.000000,0.080044,0.000000
0.100041,0.099992,5.141602,0.000000,0.000000,0.019988,0.020002,5.000000,0.100032,0.000000
0.120034,0.120004,6.921387,0.000000,0.000000,0.020012,0.020002,6.000000,0.120044,0.000000
0.140045,0.139992,8.701172,0.000000,0.000000,0.019988,0.020003,7.000000,0.140032,0.000000
0.160047,0.160012,10.283203,0.000000,0.000000,0.020020,0.020001,8.000000,0.160060,0.000000
0.180054,0.180000,11.667480,0.000000,0.000000,0.019988,0.020008,9.000000,0.180040,0.000000
0.200062,0.200020,12.656250,0.000000,0.000000,0.020020,0.020008,10.000000,0.200060,0.000000
0.220066,0.220000,13.315430,0.000000,0.000000,0.019980,0.020004,11.000000,0.220040,0.000000
0.240069,0.239984,13.579102,0.000000,0.000000,0.019984,0.020003,12.000000,0.240024,0.000000
0.260075,0.260000,13.447266,0.000000,0.000000,0.020016,0.020005,13.000000,0.260040,0.000000
0.280075,0.279972,12.919922,0.000000,0.000000,0.019972,0.020001,14.000000,0.280016,0.000000
0.300081,0.299984,11.931152,0.000000,0.000000,0.020012,0.020006,15.000000,0.300024,0.000000
0.320082,0.320004,10.546875,0.000000,0.000000,0.020020,0.020000,16.000000,0.320040,0.000000
0.340080,0.340016,8.833008,0.000000,0.000000,0.020012,0.020000,17.000000,0.340056,0.000000
0.360089,0.359992,6.921387,0.000000,0.000000,0.019976,0.020007,18.000000,0.360032,0.000000
0.380093,0.379972,4.746094,0.000000,0.000000,0.019980,0.020004,19.000000,0.380016,0.000000
0.400093,0.400004,2.438965,0.000000,0.000000,0.020032,0.020000,20.000000,0.400044,0.000000
0.420100,0.420020,0.065918,0.000000,0.000000,0.020016,0.020008,21.000000,0.420060,0.000000
0.440108,0.440000,-2.307129,0.000000,0.000000,0.019980,0.020007,22.000000,0.440040,0.000000
0.440116,0.465588,-5.141602,0.000000,0.000000,0.025588,0.025869,23.000000,0.465628,0.000000
0.485979,0.485996,-7.119141,0.000000,0.000000,0.020408,0.020003,24.000000,0.486036,0.000000
0.505980,0.506020,-8.898926,0.000000,0.000000,0.020024,0.020000,25.000000,0.506060,0.000000
0.525983,0.526008,-10.283203,0.000000,0.000000,0.019988,0.020003,26.000000,0.526048,0.000000
0.545989,0.545592,-11.337891,0.000000,0.000000,0.019584,0.020006,27.000000,0.545632,0.000000
0.565994,0.565576,-11.997070,0.000000,0.000000,0.019984,0.020005,28.000000,0.565616,0.000000
0.585994,0.585596,-12.128906,0.000000,0.000000,0.020020,0.020001,29.000000,0.585636,0.000000
0.606000,0.605576,-11.997070,0.000000,0.000000,0.019980,0.020005,30.000000,0.605616,0.000000
0.625799,0.625984,-11.337891,0.000000,0.000000,0.020408,0.020072,31.000000,0.626024,0.000000
0.646079,0.646012,-10.283203,0.000000,0.000000,0.020028,0.020007,32.000000,0.646052,0.000000
0.666082,0.665992,-8.833008,0.000000,0.000000,0.019980,0.020004,33.000000,0.666032,0.000000
0.686085,0.686008,-7.119141,0.000000,0.000000,0.020016,0.020002,34.000000,0.686048,0.000000
0.706086,0.705984,-5.207520,0.000000,0.000000,0.019976,0.020002,35.000000,0.706024,0.000000
0.726092,0.725992,-3.098145,0.000000,0.000000,0.020008,0.020005,36.000000,0.726032,0.000000
0.746098,0.745576,-0.791016,0.000000,0.000000,0.019584,0.020007,37.000000,0.745616,0.000000
