t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.039340,0.000386,0.000000,0.000044,0.000000
0.050383,0.050044,1.450195,0.000000,0.000000,0.050044,0.050009,1.000000,0.050084,0.000000
0.100391,0.099708,10.546875,0.000000,0.000000,0.049664,0.050007,2.000000,0.099744,0.000000
0.150392,0.150184,23.334961,0.000000,0.000000,0.050476,0.050000,3.000000,0.150224,0.000000
0.200396,0.200288,34.541016,0.000000,0.000000,0.050104,0.050004,4.000000,0.200328,0.000000
0.250405,0.250340,40.671387,0.000000,0.000000,0.050052,0.050009,5.000000,0.250380,0.000000
0.300407,0.300432,40.144043,0.000000,0.000000,0.050092,0.050002,6.000000,0.300472,0.000000
0.350413,0.350484,32.958984,0.000000,0.000000,0.050052,0.050006,7.000000,0.350524,0.000000
0.400415,0.400584,19.775391,0.000000,0.000000,0.050100,0.050002,8.000000,0.400624,0.000000
0.450420,0.450636,3.032227,0.000000,0.000000,0.050052,0.050007,9.000000,0.450672,0.000000
0.500426,0.500688,-13.842773,0.000000,0.000000,0.050052,0.050004,10.000000,0.500728,0.000000
0.550424,0.550776,-27.421875,0.000000,0.000000,0.050088,0.050007,11.000000,0.550816,0.000000
0.600432,0.600880,-35.266113,0.000000,0.000000,0.050104,0.050000,12.000000,0.600920,0.000000
0.650433,0.650932,-36.057129,0.000000,0.000000,0.050052,0.050001,13.000000,0.650972,0.000000
0.700443,0.700988,-29.663086,0.000000,0.000000,0.050056,0.050009,14.000000,0.701028,0.000000
0.750447,0.751088,-17.336426,0.000000,0.000000,0.050100,0.050004,15.000000,0.751128,0.000000
0.800449,0.801140,-1.582031,0.000000,0.000000,0.050052,0.050002,16.000000,0.801180,0.000000
0.850452,0.851240,14.501953,0.000000,0.000000,0.050100,0.050003,17.000000,0.851280,0.000000
0.900456,0.901284,27.290039,0.000000,0.000000,0.050044,0.050005,18.000000,0.901324,0.000000
0.950466,0.951388,34.409180,0.000000,0.000000,0.050104,0.050009,19.000000,0.951428,0.000000
1.000471,1.001452,34.541016,0.000000,0.000000,0.050064,0.050005,20.000000,1.001492,0.000000
1.050476,1.051500,27.817383,0.000000,0.000000,0.050048,0.050005,21.000000,1.051540,0.000000
1.100478,1.101592,15.622559,0.000000,0.000000,0.050092,0.050002,22.000000,1.101632,0.000000
1.150478,1.151636,0.329590,0.000000,0.000000,0.050044,0.050000,23.000000,1.151676,0.000000
1.200481,1.201728,-14.897461,0.000000,0.000000,0.050092,0.050003,24.000000,1.201768,0.000000
1.250488,1.251816,-26.894531,0.000000,0.000000,0.050088,0.050007,25.000000,1.251856,0.000000
1.300492,1.301860,-33.420410,0.000000,0.000000,0.050044,0.050004,26.000000,1.301900,0.000000
1.350494,1.351960,-33.222656,0.000000,0.000000,0.050100,0.050002,27.000000,1.352000,0.000000
1.400495,1.402012,-26.564941,0.000000,0.000000,0.050052,0.050001,28.000000,1.402052,0.000000
1.450496,1.452108,-14.501953,0.000000,0.000000,0.050096,0.050001,29.000000,1.452148,0.000000
1.500502,1.502164,0.395508,0.000000,0.000000,0.050056,0.050006,30.000000,1.502200,0.000000
1.550510,1.552256,15.292969,0.000000,0.000000,0.050092,0.050008,31.000000,1.552296,0.000000
1.600510,1.602300,26.762695,0.000000,0.000000,0.050044,0.050000,32.000000,1.602340,0.000000
1.650511,1.652392,32.695312,0.000000,0.000000,0.050092,0.050002,33.000000,1.652432,0.000000
1.700514,1.702444,31.904297,0.000000,0.000000,0.050052,0.050002,34.000000,1.702484,0.000000
1.750514,1.752544,24.785156,0.000000,0.000000,0.050100,0.050000,35.000000,1.752584,0.000000
1.800514,1.802596,12.722168,0.000000,0.000000,0.050052,0.050000,36.000000,1.802636,0.000000
1.850514,1.852648,-1.845703,0.000000,0.000000,0.050052,0.050001,37.000000,1.852692,0.000000
1.900520,1.902744,-15.820312,0.000000,0.000000,0.050096,0.050005,38.000000,1.902784,0.000000
1.950527,1.952788,-26.499023,0.000000,0.000000,0.050044,0.050007,39.000000,1.952832,0.000000
2.000533,2.002900,-31.772461,0.000000,0.000000,0.050112,0.050006,40.000000,2.002940,0.000000
2.050541,2.052956,-30.585938,0.000000,0.000000,0.050056,0.050008,41.000000,2.052996,0.000000
2.100550,2.103056,-23.400879,0.000000,0.000000,0.050100,0.050009,42.000000,2.103096,0.000000
2.150553,2.153100,-11.469727,0.000000,0.000000,0.050044,0.050003,43.000000,2.153140,0.000000
2.200555,2.203192,2.768555,0.000000,0.000000,0.050092,0.050002,44.000000,2.203232,0.000000
2.250558,2.253236,16.413574,0.000000,0.000000,0.050044,0.050004,45.000000,2.253276,0.000000
2.300565,2.303328,26.433105,0.000000,0.000000,0.050092,0.050006,46.000000,2.303368,0.000000
2.350568,2.353380,30.915527,0.000000,0.000000,0.050052,0.050003,47.000000,2.353420,0.000000
2.400569,2.403476,29.069824,0.000000,0.000000,0.050096,0.050002,48.000000,2.403516,0.000000
2.450579,2.453532,21.489258,0.000000,0.000000,0.050056,0.050009,49.000000,2.453568,0.000000
2.500584,2.503628,9.558105,0.000000,0.000000,0.050096,0.050005,50.000000,2.503668,0.000000
2.550589,2.553676,-4.350586,0.000000,0.000000,0.050048,0.050006,51.000000,2.553716,0.000000
2.600593,2.603768,-17.072754,0.000000,0.000000,0.050092,0.050003,52.000000,2.603808,0.000000
2.650599,2.653808,-26.235352,0.000000,0.000000,0.050040,0.050006,53.000000,2.653852,0.000000
2.700601,2.703904,-30.058594,0.000000,0.000000,0.050096,0.050003,54.000000,2.703944,0.000000
2.750604,2.754000,-27.817383,0.000000,0.000000,0.050096,0.050002,55.000000,2.754040,0.000000
2.800613,2.804044,-20.039062,0.000000,0.000000,0.050044,0.050010,56.000000,2.804084,0.000000
2.850620,2.854136,-8.173828,0.000000,0.000000,0.050092,0.050007,57.000000,2.854176,0.000000
2.900627,2.904188,5.339355,0.000000,0.000000,0.050052,0.050006,58.000000,2.904228,0.000000
2.950628,2.954284,17.666016,0.000000,0.000000,0.050096,0.050002,59.000000,2.954324,0.000000
3.000628,3.004332,26.103516,0.000000,0.000000,0.050048,0.050000,60.000000,3.004376,0.000000
3.050628,3.054432,29.135742,0.000000,0.000000,0.050100,0.050000,61.000000,3.054472,0.000000
3.100635,3.104484,26.169434,0.000000,0.000000,0.050052,0.050006,62.000000,3.104524,0.000000
3.150639,3.154576,17.929688,0.000000,0.000000,0.050092,0.050005,63.000000,3.154616,0.000000
3.200643,3.204628,6.130371,0.000000,0.000000,0.050052,0.050003,64.000000,3.204668,0.000000
3.250642,3.254720,-6.987305,0.000000,0.000000,0.050092,0.050000,65.000000,3.254760,0.000000
3.300644,3.304764,-18.391113,0.000000,0.000000,0.050044,0.050002,66.000000,3.304804,0.000000
3.350647,3.354856,-25.971680,0.000000,0.000000,0.050092,0.050002,67.000000,3.354896,0.000000
3.400647,3.404908,-28.212891,0.000000,0.000000,0.050052,0.050000,68.000000,3.404948,0.000000
3.450649,3.455004,-24.785156,0.000000,0.000000,0.050096,0.050002,69.000000,3.455044,0.000000
3.500648,3.505052,-16.347656,0.000000,0.000000,0.050048,0.050000,70.000000,3.505096,0.000000
3.550650,3.555152,-4.680176,0.000000,0.000000,0.050100,0.050001,71.000000,3.555192,0.000000
3.600659,3.605204,8.041992,0.000000,0.000000,0.050052,0.050009,72.000000,3.605244,0.000000
3.650667,3.655296,18.984375,0.000000,0.000000,0.050092,0.050009,73.000000,3.655336,0.000000
3.700673,3.705340,25.839844,0.000000,0.000000,0.050044,0.050005,74.000000,3.705380,0.000000
3.750680,3.755440,27.224121,0.000000,0.000000,0.050100,0.050007,75.000000,3.755480,0.000000
3.800680,3.805492,23.071289,0.000000,0.000000,0.050052,0.050000,76.000000,3.805532,0.000000
3.850684,3.855592,14.304199,0.000000,0.000000,0.050100,0.050005,77.000000,3.855632,0.000000
3.900690,3.905644,2.636719,0.000000,0.000000,0.050052,0.050005,78.000000,3.905684,0.000000
3.950695,3.955740,-9.492188,0.000000,0.000000,0.050096,0.050006,79.000000,3.955780,0.000000
4.000705,4.005784,-19.511719,0.000000,0.000000,0.050044,0.050009,80.000000,4.005828,0.000000
4.050712,4.056452,-25.510254,0.000000,0.000000,0.050668,0.050012,81.000000,4.056488,0.000000
4.100718,4.106060,-26.235352,0.000000,0.000000,0.049608,0.050001,82.000000,4.106104,0.000000
4.150727,4.156160,-21.621094,0.000000,0.000000,0.050100,0.050009,83.000000,4.156200,0.000000
