t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.033172,0.000529,0.000000,0.000044,0.000000
0.050526,0.049660,1.450195,0.000000,0.000000,0.049660,0.050007,1.000000,0.049696,0.000000
0.100530,0.100132,10.678711,0.000000,0.000000,0.050472,0.050004,2.000000,0.100176,0.000000
0.150532,0.150224,23.532715,0.000000,0.000000,0.050092,0.050002,3.000000,0.150264,0.000000
0.200533,0.200280,34.804688,0.000000,0.000000,0.050056,0.050001,4.000000,0.200324,0.000000
0.250535,0.249948,41.132812,0.000000,0.000000,0.049668,0.050003,5.000000,0.249984,0.000000
0.300544,0.299996,40.869141,0.000000,0.000000,0.050048,0.050008,6.000000,0.300040,0.000000
0.350551,0.350096,33.618164,0.000000,0.000000,0.050100,0.050007,7.000000,0.350136,0.000000
0.400559,0.400584,20.302734,0.000000,0.000000,0.050488,0.050008,8.000000,0.400624,0.000000
0.450561,0.450252,3.427734,0.000000,0.000000,0.049668,0.050002,9.000000,0.450288,0.000000
0.500564,0.500308,-13.710938,0.000000,0.000000,0.050056,0.050003,10.000000,0.500348,0.000000
0.550564,0.550352,-27.619629,0.000000,0.000000,0.050044,0.050000,11.000000,0.550396,0.000000
0.600570,0.600884,-35.727539,0.000000,0.000000,0.050532,0.050006,12.000000,0.600924,0.000000
0.650572,0.650512,-36.584473,0.000000,0.000000,0.049628,0.050002,13.000000,0.650552,0.000000
0.700575,0.701036,-30.058594,0.000000,0.000000,0.050524,0.050003,14.000000,0.701076,0.000000
0.750577,0.750656,-17.797852,0.000000,0.000000,0.049620,0.050002,15.000000,0.750696,0.000000
0.800577,0.800756,-1.779785,0.000000,0.000000,0.050100,0.050000,16.000000,0.800796,0.000000
0.850581,0.850804,14.633789,0.000000,0.000000,0.050048,0.050004,17.000000,0.850844,0.000000
0.900584,0.900896,27.817383,0.000000,0.000000,0.050092,0.050003,18.000000,0.900936,0.000000
0.950588,0.950948,35.200195,0.000000,0.000000,0.050052,0.050004,19.000000,0.950988,0.000000
1.000596,1.001040,35.595703,0.000000,0.000000,0.050092,0.050008,20.000000,1.001080,0.000000
1.050603,1.051520,28.806152,0.000000,0.000000,0.050480,0.050007,21.000000,1.051560,0.000000
1.100612,1.101616,16.413574,0.000000,0.000000,0.050096,0.050009,22.000000,1.101656,0.000000
1.150621,1.151668,0.659180,0.000000,0.000000,0.050052,0.050009,23.000000,1.151708,0.000000
1.200629,1.201760,-14.963379,0.000000,0.000000,0.050092,0.050008,24.000000,1.201800,0.000000
1.250638,1.251812,-27.355957,0.000000,0.000000,0.050052,0.050009,25.000000,1.251852,0.000000
1.300642,1.301476,-34.145508,0.000000,0.000000,0.049664,0.050004,26.000000,1.301512,0.000000
