t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.020272,0.000030,0.000000,0.000044,0.000000
0.050021,0.050044,1.384277,0.000000,0.000000,0.050044,0.050002,1.000000,0.050088,0.000000
0.100029,0.100140,10.546875,0.000000,0.000000,0.050096,0.050007,2.000000,0.100180,0.000000
0.150032,0.150232,23.203125,0.000000,0.000000,0.050092,0.050004,3.000000,0.150272,0.000000
0.200038,0.200288,34.277344,0.000000,0.000000,0.050056,0.050005,4.000000,0.200324,0.000000
0.250047,0.250340,40.473633,0.000000,0.000000,0.050052,0.050009,5.000000,0.250384,0.000000
0.300052,0.300436,40.209961,0.000000,0.000000,0.050096,0.050005,6.000000,0.300476,0.000000
0.350059,0.350488,33.222656,0.000000,0.000000,0.050052,0.050007,7.000000,0.350528,0.000000
0.400063,0.400580,20.368652,0.000000,0.000000,0.050092,0.050004,8.000000,0.400620,0.000000
0.450064,0.450632,3.757324,0.000000,0.000000,0.050052,0.050001,9.000000,0.450672,0.000000
0.500065,0.500724,-13.051758,0.000000,0.000000,0.050092,0.050001,10.000000,0.500764,0.000000
0.550070,0.550820,-26.762695,0.000000,0.000000,0.050096,0.050005,11.000000,0.550860,0.000000
0.600072,0.600864,-34.804688,0.000000,0.000000,0.050044,0.050002,12.000000,0.600904,0.000000
0.650073,0.650916,-35.793457,0.000000,0.000000,0.050052,0.050001,13.000000,0.650956,0.000000
0.700078,0.701016,-29.531250,0.000000,0.000000,0.050100,0.050005,14.000000,0.701056,0.000000
0.750083,0.751072,-17.534180,0.000000,0.000000,0.050056,0.050005,15.000000,0.751112,0.000000
0.800084,0.801172,-1.845703,0.000000,0.000000,0.050100,0.050001,16.000000,0.801212,0.000000
0.850085,0.851224,14.304199,0.000000,0.000000,0.050052,0.050002,17.000000,0.851264,0.000000
0.900090,0.901280,27.224121,0.000000,0.000000,0.050056,0.050005,18.000000,0.901320,0.000000
0.950094,0.951372,34.409180,0.000000,0.000000,0.050092,0.050003,19.000000,0.951412,0.000000
1.000097,1.001460,34.541016,0.000000,0.000000,0.050088,0.050003,20.000000,1.001500,0.000000
1.050099,1.051512,27.949219,0.000000,0.000000,0.050052,0.050002,21.000000,1.051552,0.000000
1.100104,1.101604,15.820312,0.000000,0.000000,0.050092,0.050005,22.000000,1.101644,0.000000
1.150107,1.151664,0.395508,0.000000,0.000000,0.050060,0.050004,23.000000,1.151704,0.000000
1.200117,1.201728,-14.765625,0.000000,0.000000,0.050064,0.050009,24.000000,1.201764,0.000000
1.250125,1.251812,-26.828613,0.000000,0.000000,0.050084,0.050008,25.000000,1.251852,0.000000
1.300125,1.301864,-33.354492,0.000000,0.000000,0.050052,0.050000,26.000000,1.301904,0.000000
1.350128,1.351956,-33.090820,0.000000,0.000000,0.050092,0.050003,27.000000,1.351996,0.000000
1.400136,1.402004,-26.301270,0.000000,0.000000,0.050048,0.050009,28.000000,1.402048,0.000000
1.450138,1.452100,-14.172363,0.000000,0.000000,0.050096,0.050001,29.000000,1.452140,0.000000
1.500147,1.502148,0.791016,0.000000,0.000000,0.050048,0.050009,30.000000,1.502192,0.000000
1.550153,1.552244,15.622559,0.000000,0.000000,0.050096,0.050006,31.000000,1.552284,0.000000
1.600158,1.602340,27.158203,0.000000,0.000000,0.050096,0.050005,32.000000,1.602380,0.000000
1.650164,1.652392,32.958984,0.000000,0.000000,0.050052,0.050007,33.000000,1.652428,0.000000
1.700169,1.702488,32.036133,0.000000,0.000000,0.050096,0.050005,34.000000,1.702528,0.000000
1.750171,1.752544,24.916992,0.000000,0.000000,0.050056,0.050001,35.000000,1.752584,0.000000
1.800176,1.802600,12.788086,0.000000,0.000000,0.050056,0.050005,36.000000,1.802640,0.000000
1.850183,1.852692,-2.043457,0.000000,0.000000,0.050092,0.050007,37.000000,1.852732,0.000000
1.900186,1.902744,-16.083984,0.000000,0.000000,0.050052,0.050003,38.000000,1.902784,0.000000
1.950193,1.952836,-26.828613,0.000000,0.000000,0.050092,0.050007,39.000000,1.952876,0.000000
2.000199,2.002896,-31.904297,0.000000,0.000000,0.050060,0.050006,40.000000,2.002936,0.000000
2.050204,2.052960,-30.585938,0.000000,0.000000,0.050064,0.050005,41.000000,2.053000,0.000000
2.100213,2.103056,-23.137207,0.000000,0.000000,0.050096,0.050010,42.000000,2.103096,0.000000
2.150219,2.153292,-11.008301,0.000000,0.000000,0.050236,0.050006,43.000000,2.153328,0.000000
2.200224,2.203160,3.295898,0.000000,0.000000,0.049868,0.050004,44.000000,2.203212,0.000000
2.250231,2.253260,17.138672,0.000000,0.000000,0.050100,0.050007,45.000000,2.253300,0.000000
2.300240,2.303356,27.158203,0.000000,0.000000,0.050096,0.050009,46.000000,2.303396,0.000000
2.350246,2.353400,31.442871,0.000000,0.000000,0.050044,0.050006,47.000000,2.353440,0.000000
2.400246,2.403620,29.333496,0.000000,0.000000,0.050220,0.050000,48.000000,2.403660,0.000000
2.450250,2.453552,21.423340,0.000000,0.000000,0.049932,0.050004,49.000000,2.453592,0.000000
2.500250,2.503608,9.228516,0.000000,0.000000,0.050056,0.050000,50.000000,2.503648,0.000000
2.550259,2.553700,-4.877930,0.000000,0.000000,0.050092,0.050009,51.000000,2.553740,0.000000
2.600263,2.603924,-17.666016,0.000000,0.000000,0.050224,0.050004,52.000000,2.603960,0.000000
2.650269,2.653840,-26.762695,0.000000,0.000000,0.049916,0.050006,53.000000,2.653880,0.000000
2.700274,2.703884,-30.322266,0.000000,0.000000,0.050044,0.050005,54.000000,2.703932,0.000000
2.750275,2.753988,-27.817383,0.000000,0.000000,0.050104,0.050001,55.000000,2.754028,0.000000
2.800281,2.804076,-19.643555,0.000000,0.000000,0.050088,0.050006,56.000000,2.804116,0.000000
2.850290,2.854128,-7.514648,0.000000,0.000000,0.050052,0.050009,57.000000,2.854168,0.000000
2.900291,2.904356,6.328125,0.000000,0.000000,0.050228,0.050002,58.000000,2.904396,0.000000
2.950299,2.954288,18.588867,0.000000,0.000000,0.049932,0.050007,59.000000,2.954328,0.000000
3.000306,3.004336,27.026367,0.000000,0.000000,0.050048,0.050007,60.000000,3.004376,0.000000
3.050308,3.054556,29.794922,0.000000,0.000000,0.050220,0.050002,61.000000,3.054596,0.000000
3.100316,3.104480,26.499023,0.000000,0.000000,0.049924,0.050009,62.000000,3.104520,0.000000
3.150320,3.154580,17.929688,0.000000,0.000000,0.050100,0.050003,63.000000,3.154616,0.000000
3.200329,3.204632,5.668945,0.000000,0.000000,0.050052,0.050009,64.000000,3.204680,0.000000
3.250337,3.254732,-7.580566,0.000000,0.000000,0.050100,0.050008,65.000000,3.254772,0.000000
3.300346,3.304776,-19.116211,0.000000,0.000000,0.050044,0.050010,66.000000,3.304816,0.000000
3.350353,3.354868,-26.564941,0.000000,0.000000,0.050092,0.050007,67.000000,3.354908,0.000000
3.400357,3.405484,-28.608398,0.000000,0.000000,0.050616,0.050003,68.000000,3.405524,0.000000
3.450359,3.455024,-24.785156,0.000000,0.000000,0.049540,0.050002,69.000000,3.455060,0.000000
3.500368,3.505072,-16.018066,0.000000,0.000000,0.050048,0.050009,70.000000,3.505112,0.000000
3.550377,3.555292,-3.889160,0.000000,0.000000,0.050220,0.050009,71.000000,3.555332,0.000000
3.600385,3.605224,9.030762,0.000000,0.000000,0.049932,0.050008,72.000000,3.605264,0.000000
3.650392,3.655280,20.039062,0.000000,0.000000,0.050056,0.050007,73.000000,3.655316,0.000000
3.700400,3.705936,26.762695,0.000000,0.000000,0.050656,0.050009,74.000000,3.705972,0.000000
3.750404,3.755420,27.817383,0.000000,0.000000,0.049484,0.050003,75.000000,3.755460,0.000000
3.800410,3.805644,23.334961,0.000000,0.000000,0.050224,0.050006,76.000000,3.805684,0.000000
3.850417,3.855740,14.106445,0.000000,0.000000,0.050096,0.050007,77.000000,3.855780,0.000000
3.900417,3.905784,1.977539,0.000000,0.000000,0.050044,0.050001,78.000000,3.905824,0.000000
3.950420,3.956312,-10.415039,0.000000,0.000000,0.050528,0.050002,79.000000,3.956348,0.000000
4.000420,4.005788,-20.434570,0.000000,0.000000,0.049476,0.050000,80.000000,4.005828,0.000000
4.050421,4.055876,-26.103516,0.000000,0.000000,0.050088,0.050001,81.000000,4.055916,0.000000
4.100427,4.105928,-26.564941,0.000000,0.000000,0.050052,0.050006,82.000000,4.105964,0.000000
