t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.029372,0.000030,0.000000,0.000044,0.000000
0.020022,0.019976,0.065918,0.000000,0.000000,0.019976,0.020001,1.000000,0.020012,0.000000
0.040024,0.040000,0.791016,0.000000,0.000000,0.020024,0.020001,2.000000,0.040040,0.000000
0.060025,0.059976,1.911621,0.000000,0.000000,0.019976,0.020001,3.000000,0.060012,0.000000
0.080032,0.080000,3.493652,0.000000,0.000000,0.020024,0.020007,4.000000,0.080040,0.000000
0.100032,0.099984,5.075684,0.000000,0.000000,0.019984,0.020003,5.000000,0.100028,0.000000
0.120042,0.119972,6.855469,0.000000,0.000000,0.019988,0.020007,6.000000,0.120012,0.000000
0.120050,0.148964,9.360352,0.000000,0.000000,0.028992,0.029157,7.000000,0.149004,0.000000
0.169199,0.168992,10.810547,0.000000,0.000000,0.020028,0.020001,8.000000,0.169032,0.000000
0.189205,0.188960,11.997070,0.000000,0.000000,0.019968,0.020006,9.000000,0.189004,0.000000
0.209209,0.208984,12.919922,0.000000,0.000000,0.020024,0.020003,10.000000,0.209024,0.000000
0.229211,0.228968,13.315430,0.000000,0.000000,0.019984,0.020002,11.000000,0.229004,0.000000
0.249215,0.249000,13.447266,0.000000,0.000000,0.020032,0.020004,12.000000,0.249040,0.000000
0.269217,0.268804,12.985840,0.000000,0.000000,0.019804,0.020002,13.000000,0.268840,0.000000
0.289217,0.288996,12.260742,0.000000,0.000000,0.020192,0.020001,14.000000,0.289036,0.000000
0.309219,0.308972,11.074219,0.000000,0.000000,0.019976,0.020002,15.000000,0.309012,0.000000
0.329222,0.328980,9.624023,0.000000,0.000000,0.020008,0.020002,16.000000,0.329020,0.000000
0.349227,0.349000,7.778320,0.000000,0.000000,0.020020,0.020006,17.000000,0.349040,0.000000
0.369229,0.368972,5.800781,0.000000,0.000000,0.019972,0.020001,18.000000,0.369008,0.000000
0.389236,0.388992,3.559570,0.000000,0.000000,0.020020,0.020007,19.000000,0.389032,0.000000
0.409238,0.408972,1.318359,0.000000,0.000000,0.019980,0.020002,20.000000,0.409008,0.000000
0.429242,0.428836,-0.988770,0.000000,0.000000,0.019864,0.020004,21.000000,0.428876,0.000000
0.449244,0.448984,-3.295898,0.000000,0.000000,0.020148,0.020007,22.000000,0.449020,0.000000
0.469250,0.469008,-5.471191,0.000000,0.000000,0.020024,0.020001,23.000000,0.469048,0.000000
0.489252,0.488984,-7.382812,0.000000,0.000000,0.019976,0.020002,24.000000,0.489020,0.000000
0.509256,0.508960,-8.964844,0.000000,0.000000,0.019976,0.020004,25.000000,0.509004,0.000000
0.529258,0.528976,-10.415039,0.000000,0.000000,0.020016,0.020002,26.000000,0.529016,0.000000
0.549262,0.549000,-11.271973,0.000000,0.000000,0.020024,0.020004,27.000000,0.549040,0.000000
0.569268,0.568976,-11.865234,0.000000,0.000000,0.019976,0.020007,28.000000,0.569020,0.000000
0.589271,0.588836,-11.997070,0.000000,0.000000,0.019860,0.020002,29.000000,0.588876,0.000000
0.609275,0.608984,-11.601562,0.000000,0.000000,0.020148,0.020004,30.000000,0.609024,0.000000
0.629280,0.628996,-10.942383,0.000000,0.000000,0.020012,0.020005,31.000000,0.629036,0.000000
0.649280,0.648980,-9.887695,0.000000,0.000000,0.019984,0.020000,32.000000,0.649020,0.000000
0.669283,0.668988,-8.371582,0.000000,0.000000,0.020008,0.020003,33.000000,0.669028,0.000000
0.689284,0.688972,-6.723633,0.000000,0.000000,0.019984,0.020001,34.000000,0.689012,0.000000
0.709289,0.708980,-4.680176,0.000000,0.000000,0.020008,0.020005,35.000000,0.709020,0.000000
0.729296,0.728972,-2.570801,0.000000,0.000000,0.019992,0.020007,36.000000,0.729012,0.000000
0.749300,0.748820,-0.395508,0.000000,0.000000,0.019848,0.020008,37.000000,0.748856,0.000000
0.769306,0.768976,1.911621,0.000000,0.000000,0.020156,0.020002,38.000000,0.769016,0.000000
0.789307,0.788992,4.020996,0.000000,0.000000,0.020016,0.020001,39.000000,0.789032,0.000000
0.809308,0.808968,6.064453,0.000000,0.000000,0.019976,0.020002,40.000000,0.809012,0.000000
0.829310,0.828984,7.910156,0.000000,0.000000,0.020016,0.020001,41.000000,0.829024,0.000000
0.849314,0.849008,9.294434,0.000000,0.000000,0.020024,0.020004,42.000000,0.849048,0.000000
0.869321,0.868984,10.415039,0.000000,0.000000,0.019976,0.020007,43.000000,0.869028,0.000000
0.889327,0.888972,11.140137,0.000000,0.000000,0.019988,0.020006,44.000000,0.889012,0.000000
0.909330,0.908812,11.469727,0.000000,0.000000,0.019840,0.020003,45.000000,0.908852,0.000000
0.929337,0.928964,11.403809,0.000000,0.000000,0.020152,0.020008,46.000000,0.929008,0.000000
0.949345,0.948992,10.876465,0.000000,0.000000,0.020028,0.020008,47.000000,0.949028,0.000000
0.969349,0.968996,10.019531,0.000000,0.000000,0.020004,0.020003,48.000000,0.969036,0.000000
0.989356,0.988968,8.767090,0.000000,0.000000,0.019972,0.020008,49.000000,0.989012,0.000000
1.009359,1.008980,7.250977,0.000000,0.000000,0.020012,0.020002,50.000000,1.009020,0.000000
1.029359,1.029000,5.537109,0.000000,0.000000,0.020020,0.020000,51.000000,1.029040,0.000000
1.049366,1.048972,3.493652,0.000000,0.000000,0.019972,0.020013,52.000000,1.049008,0.000000
1.069374,1.068828,1.450195,0.000000,0.000000,0.019856,0.020002,53.000000,1.068868,0.000000
1.089379,1.088976,-0.659180,0.000000,0.000000,0.020148,0.020005,54.000000,1.089012,0.000000
1.109382,1.108992,-2.636719,0.000000,0.000000,0.020016,0.020004,55.000000,1.109032,0.000000
1.129386,1.129008,-4.680176,0.000000,0.000000,0.020016,0.020003,56.000000,1.129048,0.000000
1.149389,1.148988,-6.459961,0.000000,0.000000,0.019980,0.020003,57.000000,1.149028,0.000000
1.169395,1.169008,-7.910156,0.000000,0.000000,0.020020,0.020006,58.000000,1.169056,0.000000
1.189400,1.189004,-9.162598,0.000000,0.000000,0.019996,0.020005,59.000000,1.189044,0.000000
1.209405,1.208988,-10.151367,0.000000,0.000000,0.019984,0.020005,60.000000,1.209028,0.000000
1.229412,1.228844,-10.678711,0.000000,0.000000,0.019856,0.020007,61.000000,1.228884,0.000000
1.249412,1.249000,-10.810547,0.000000,0.000000,0.020156,0.020000,62.000000,1.249040,0.000000
1.269416,1.268968,-10.546875,0.000000,0.000000,0.019968,0.020005,63.000000,1.269008,0.000000
1.289423,1.288992,-9.953613,0.000000,0.000000,0.020024,0.020006,64.000000,1.289028,0.000000
1.309430,1.309004,-9.096680,0.000000,0.000000,0.020012,0.020007,65.000000,1.309044,0.000000
1.329430,1.328988,-7.844238,0.000000,0.000000,0.019984,0.020001,66.000000,1.329028,0.000000
1.349430,1.349004,-6.262207,0.000000,0.000000,0.020016,0.020000,67.000000,1.349044,0.000000
1.349439,1.382008,-3.295898,0.000000,0.000000,0.033004,0.032649,68.000000,1.382056,0.000000
1.402080,1.401996,-1.318359,0.000000,0.000000,0.019988,0.020000,69.000000,1.402036,0.000000
1.422086,1.422016,0.659180,0.000000,0.000000,0.020020,0.020007,70.000000,1.422056,0.000000
1.442091,1.441996,2.702637,0.000000,0.000000,0.019980,0.020004,71.000000,1.442036,0.000000
1.462095,1.462016,4.614258,0.000000,0.000000,0.020020,0.020005,72.000000,1.462052,0.000000
1.482102,1.481980,6.328125,0.000000,0.000000,0.019964,0.020006,73.000000,1.482016,0.000000
1.502104,1.502000,7.910156,0.000000,0.000000,0.020020,0.020002,74.000000,1.502036,0.000000
1.522103,1.521980,9.030762,0.000000,0.000000,0.019980,0.020000,75.000000,1.522016,0.000000
1.542111,1.542000,9.887695,0.000000,0.000000,0.020020,0.020007,76.000000,1.542040,0.000000
1.562115,1.562012,10.415039,0.000000,0.000000,0.020012,0.020004,77.000000,1.562052,0.000000
1.562123,1.581988,10.415039,0.000000,0.000000,0.019976,0.020116,78.000000,1.582028,0.000000
1.602236,1.602016,10.151367,0.000000,0.000000,0.020028,0.020006,79.000000,1.602052,0.000000
1.622238,1.621996,9.558105,0.000000,0.000000,0.019980,0.020002,80.000000,1.622036,0.000000
1.642241,1.641968,8.569336,0.000000,0.000000,0.019972,0.020003,81.000000,1.642012,0.000000
1.662248,1.661992,7.382812,0.000000,0.000000,0.020024,0.020006,82.000000,1.662032,0.000000
1.682254,1.681968,5.800781,0.000000,0.000000,0.019976,0.020009,83.000000,1.682012,0.000000
