t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,-0.131836,100.000000,0.000000,0.032356,0.000291,0.000000,0.000052,0.000000
0.020287,0.020004,0.000000,100.000000,0.000000,0.020004,0.020005,1.000000,0.020044,0.000000
0.040295,0.039812,0.000000,100.000000,0.000000,0.019808,0.020008,2.000000,0.039852,0.000000
0.060300,0.060004,-0.131836,100.000000,0.000000,0.020192,0.020005,3.000000,0.060044,0.000000
0.080259,0.079984,-0.131836,100.000000,0.000000,0.019980,0.020289,4.000000,0.080024,0.000000
0.100595,0.099972,-0.131836,100.000000,0.000000,0.019988,0.020006,5.000000,0.100012,0.000000
0.120597,0.120004,0.000000,100.000000,0.000000,0.020032,0.020001,6.000000,0.120044,0.000000
0.140600,0.139980,0.000000,100.000000,0.000000,0.019976,0.020003,7.000000,0.140024,0.000000
0.160603,0.160004,0.000000,100.000000,0.000000,0.020024,0.020003,8.000000,0.160044,0.000000
0.180266,0.179984,0.000000,100.000000,0.000000,0.019980,0.020017,9.000000,0.180024,0.000000
0.200623,0.199832,0.000000,100.000000,0.000000,0.019848,0.020003,10.000000,0.199872,0.000000
0.220627,0.219984,0.000000,100.000000,0.000000,0.020152,0.020004,11.000000,0.220024,0.000000
0.240626,0.240000,0.000000,100.000000,0.000000,0.020016,0.020000,12.000000,0.240044,0.000000
0.260631,0.259976,0.000000,100.000000,0.000000,0.019976,0.020005,13.000000,0.260016,0.000000
0.280637,0.279984,-0.131836,100.000000,0.000000,0.020008,0.020005,14.000000,0.280028,0.000000
0.300641,0.299968,-0.131836,100.000000,0.000000,0.019984,0.020004,15.000000,0.300008,0.000000
0.320646,0.319992,-0.131836,100.000000,0.000000,0.020024,0.020005,16.000000,0.320036,0.000000
0.340649,0.339976,-0.131836,100.000000,0.000000,0.019984,0.020003,17.000000,0.340016,0.000000
0.360655,0.359832,-0.131836,100.000000,0.000000,0.019856,0.020006,18.000000,0.359876,0.000000
0.380659,0.379992,-0.131836,100.000000,0.000000,0.020160,0.020004,19.000000,0.380036,0.000000
0.400662,0.399972,-0.131836,100.000000,0.000000,0.019980,0.020003,20.000000,0.400012,0.000000
0.420667,0.420004,-0.131836,100.000000,0.000000,0.020032,0.020005,21.000000,0.420044,0.000000
0.440666,0.439988,0.000000,100.000000,0.000000,0.019984,0.020000,22.000000,0.440028,0.000000
0.460671,0.459976,-0.131836,100.000000,0.000000,0.019988,0.020005,23.000000,0.460016,0.000000
0.480675,0.480004,-0.131836,100.000000,0.000000,0.020028,0.020004,24.000000,0.480044,0.000000
0.500679,0.499992,-0.131836,100.000000,0.000000,0.019988,0.020003,25.000000,0.500032,0.000000
0.520679,0.519808,-0.131836,100.000000,0.000000,0.019816,0.020000,26.000000,0.519848,0.000000
0.540680,0.540004,-0.197754,100.000000,0.000000,0.020196,0.020001,27.000000,0.540044,0.000000
0.560681,0.559992,-0.197754,100.000000,0.000000,0.019988,0.020001,28.000000,0.560032,0.000000
0.580682,0.579976,-0.197754,100.000000,0.000000,0.019984,0.020001,29.000000,0.580016,0.000000
0.600684,0.600004,-0.197754,100.000000,0.000000,0.020028,0.020003,30.000000,0.600044,0.000000
0.620690,0.619984,0.000000,100.000000,0.000000,0.019980,0.020006,31.000000,0.620024,0.000000
0.640698,0.639976,0.527344,100.000000,0.000000,0.019992,0.020007,32.000000,0.640016,0.000000
0.660698,0.660012,2.241211,100.000000,0.000000,0.020036,0.020000,33.000000,0.660052,0.000000
0.680698,0.679836,5.603027,100.000000,0.000000,0.019824,0.020000,34.000000,0.679880,0.000000
0.700701,0.699984,10.415039,100.000000,0.000000,0.020148,0.020003,35.000000,0.700024,0.000000
0.720702,0.719968,16.743164,100.000000,0.000000,0.019984,0.020002,36.000000,0.720008,0.000000
0.740704,0.739996,24.323730,100.000000,0.000000,0.020028,0.020001,37.000000,0.740040,0.000000
0.760705,0.759992,33.090820,100.000000,0.000000,0.019996,0.020001,38.000000,0.760032,0.000000
0.780710,0.779980,42.780762,100.000000,0.000000,0.019988,0.020006,39.000000,0.780024,0.000000
0.800718,0.799976,53.327637,100.000000,0.000000,0.019996,0.020008,40.000000,0.800016,0.000000
0.820719,0.819964,64.335938,100.000000,0.000000,0.019988,0.020000,41.000000,0.820008,0.000000
0.840722,0.839832,75.014648,100.000000,0.000000,0.019868,0.020003,42.000000,0.839872,0.000000
0.860725,0.860000,85.166016,100.000000,0.000000,0.020168,0.020003,43.000000,0.860040,0.000000
0.880726,0.879976,93.999023,100.000000,0.000000,0.019976,0.020001,44.000000,0.880016,0.000000
0.900727,0.900004,101.579590,100.000000,0.000000,0.020028,0.020001,45.000000,0.900044,0.000000
0.920733,0.919984,107.578125,100.000000,0.000000,0.019980,0.020006,46.000000,0.920024,0.000000
0.940731,0.940404,111.928711,100.000000,0.000000,0.020420,0.020005,47.000000,0.940444,0.000000
0.960738,0.959992,114.565430,100.000000,0.000000,0.019588,0.020000,48.000000,0.960032,0.000000
0.980740,0.979976,115.554199,100.000000,0.000000,0.019984,0.020002,49.000000,0.980016,0.000000
1.000745,0.999876,114.829102,100.000000,0.000000,0.019900,0.020005,50.000000,0.999916,0.000000
1.020749,1.020008,112.653809,100.000000,0.000000,0.020132,0.020005,51.000000,1.020048,0.000000
1.040750,1.040004,108.962402,100.000000,0.000000,0.019996,0.020000,52.000000,1.040044,0.000000
1.060755,1.059992,103.952637,100.000000,0.000000,0.019988,0.020005,53.000000,1.060032,0.000000
1.080760,1.079980,97.624512,100.000000,0.000000,0.019988,0.020005,54.000000,1.080020,0.000000
1.100761,1.099968,89.978027,100.000000,0.000000,0.019988,0.020002,55.000000,1.100008,0.000000
1.120765,1.120004,81.276855,100.000000,0.000000,0.020036,0.020004,56.000000,1.120044,0.000000
1.140766,1.139992,71.718750,100.000000,0.000000,0.019988,0.020000,57.000000,1.140032,0.000000
1.160768,1.159892,61.699219,100.000000,0.000000,0.019900,0.020002,58.000000,1.159940,0.000000
1.180774,1.179968,51.547852,100.000000,0.000000,0.020076,0.020006,59.000000,1.180012,0.000000
1.200781,1.200004,42.187500,100.000000,0.000000,0.020036,0.020007,60.000000,1.200044,0.000000
1.220781,1.219984,33.486328,100.000000,0.000000,0.019980,0.020000,61.000000,1.220024,0.000000
1.240786,1.239964,25.839844,100.000000,0.000000,0.019980,0.020005,62.000000,1.240012,0.000000
1.260793,1.259992,19.313965,100.000000,0.000000,0.020028,0.020007,63.000000,1.260036,0.000000
1.260801,1.280428,14.106445,100.000000,0.000000,0.020436,0.020171,64.000000,1.280468,0.000000
1.300969,1.300416,10.415039,100.000000,0.000000,0.019988,0.020005,65.000000,1.300456,0.000000
1.320974,1.320388,8.239746,100.000000,0.000000,0.019972,0.020005,66.000000,1.320432,0.000000
1.340978,1.340388,7.646484,100.000000,0.000000,0.020000,0.020004,67.000000,1.340432,0.000000
1.360982,1.360416,8.701172,100.000000,0.000000,0.020028,0.020004,68.000000,1.360456,0.000000
1.380988,1.380400,11.140137,100.000000,0.000000,0.019984,0.020006,69.000000,1.380440,0.000000
1.400989,1.400428,15.095215,100.000000,0.000000,0.020028,0.020001,70.000000,1.400468,0.000000
1.420993,1.420416,20.302734,100.000000,0.000000,0.019988,0.020004,71.000000,1.420456,0.000000
1.440995,1.440412,26.762695,100.000000,0.000000,0.019996,0.020002,72.000000,1.440452,0.000000
1.460999,1.460408,34.277344,100.000000,0.000000,0.019996,0.020004,73.000000,1.460448,0.000000
1.461007,1.481396,43.242188,100.000000,0.000000,0.020988,0.021311,74.000000,1.481436,0.000000
1.502313,1.501388,52.470703,100.000000,0.000000,0.019992,0.020004,75.000000,1.501436,0.000000
1.522314,1.521436,62.094727,100.000000,0.000000,0.020048,0.020000,76.000000,1.521476,0.000000
1.542320,1.541408,71.784668,100.000000,0.000000,0.019972,0.020006,77.000000,1.541448,0.000000
1.562325,1.561396,80.749512,100.000000,0.000000,0.019988,0.020005,78.000000,1.561436,0.000000
1.582325,1.581996,89.121094,100.000000,0.000000,0.020600,0.020000,79.000000,1.582036,0.000000
1.602330,1.601968,95.976562,100.000000,0.000000,0.019972,0.020006,80.000000,1.602016,0.000000
1.622334,1.622012,101.513672,100.000000,0.000000,0.020044,0.020004,81.000000,1.622052,0.000000
1.642337,1.641428,105.468750,100.000000,0.000000,0.019416,0.020002,82.000000,1.641468,0.000000
1.662338,1.661408,107.973633,100.000000,0.000000,0.019980,0.020001,83.000000,1.661448,0.000000
1.682339,1.681400,108.962402,100.000000,0.000000,0.019992,0.020002,84.000000,1.681440,0.000000
1.702346,1.701436,108.435059,100.000000,0.000000,0.020036,0.020006,85.000000,1.701476,0.000000
1.722349,1.721988,106.325684,100.000000,0.000000,0.020552,0.020003,86.000000,1.722028,0.000000
1.742351,1.741976,103.095703,100.000000,0.000000,0.019988,0.020002,87.000000,1.742016,0.000000
1.762352,1.761408,98.613281,100.000000,0.000000,0.019432,0.020001,88.000000,1.761448,0.000000
1.782353,1.781404,92.812500,100.000000,0.000000,0.019996,0.020001,89.000000,1.781444,0.000000
1.802356,1.801396,85.957031,100.000000,0.000000,0.019992,0.020004,90.000000,1.801436,0.000000
1.822362,1.821436,78.046875,100.000000,0.000000,0.020040,0.020005,91.000000,1.821476,0.000000
1.842368,1.841996,69.213867,100.000000,0.000000,0.020560,0.020006,92.000000,1.842036,0.000000
1.862375,1.861972,60.249023,100.000000,0.000000,0.019976,0.020007,93.000000,1.862016,0.000000
1.882375,1.882004,51.416016,100.000000,0.000000,0.020032,0.020001,94.000000,1.882044,0.000000
1.902379,1.901984,42.978516,100.000000,0.000000,0.019980,0.020004,95.000000,1.902024,0.000000
1.922382,1.922012,35.332031,100.000000,0.000000,0.020028,0.020002,96.000000,1.922052,0.000000
1.942384,1.942000,28.740234,100.000000,0.000000,0.019988,0.020002,97.000000,1.942040,0.000000
1.962389,1.961984,23.071289,100.000000,0.000000,0.019984,0.020005,98.000000,1.962024,0.000000
1.982389,1.982012,18.720703,100.000000,0.000000,0.020028,0.020001,99.000000,1.982056,0.000000
2.002393,2.001968,15.622559,100.000000,0.000000,0.019956,0.020004,100.000000,2.002016,0.000000
2.022398,2.021996,13.974609,0.000000,0.000000,0.020028,0.020004,101.000000,2.022040,0.000000
2.042400,2.041976,13.579102,0.000000,0.000000,0.019980,0.020003,102.000000,2.042020,0.000000
2.062406,2.062000,14.633789,0.000000,0.000000,0.020024,0.020005,103.000000,2.062040,0.000000
2.082410,2.081988,17.138672,0.000000,0.000000,0.019988,0.020004,104.000000,2.082028,0.000000
2.102417,2.102008,20.830078,0.000000,0.000000,0.020020,0.020007,105.000000,2.102048,0.000000
2.122419,2.121988,25.642090,0.000000,0.000000,0.019980,0.020002,106.000000,2.122028,0.000000
2.142423,2.141968,31.640625,0.000000,0.000000,0.019980,0.020004,107.000000,2.142012,0.000000
2.162424,2.161996,38.562012,0.000000,0.000000,0.020028,0.020001,108.000000,2.162036,0.000000
2.182427,2.181988,46.406250,0.000000,0.000000,0.019992,0.020003,109.000000,2.182028,0.000000
2.202427,2.201996,54.711914,0.000000,0.000000,0.020008,0.020000,110.000000,2.202036,0.000000
2.222428,2.221976,63.347168,0.000000,0.000000,0.019980,0.020001,111.000000,2.222020,0.000000
2.242431,2.241996,71.850586,0.000000,0.000000,0.020020,0.020004,112.000000,2.242036,0.000000
2.262437,2.261988,79.760742,0.000000,0.000000,0.019992,0.020005,113.000000,2.262028,0.000000
2.282440,2.282004,86.879883,0.000000,0.000000,0.020016,0.020003,114.000000,2.282044,0.000000
2.302447,2.301988,92.878418,0.000000,0.000000,0.019984,0.020007,115.000000,2.302028,0.000000
2.322454,2.322000,97.624512,0.000000,0.000000,0.020012,0.020007,116.000000,2.322040,0.000000
2.342458,2.341980,101.052246,0.000000,0.000000,0.019980,0.020004,117.000000,2.342020,0.000000
2.362463,2.361992,103.095703,0.000000,0.000000,0.020012,0.020005,118.000000,2.362032,0.000000
2.382469,2.382016,103.688965,0.000000,0.000000,0.020024,0.020006,119.000000,2.382056,0.000000
2.402470,2.401992,102.832031,0.000000,0.000000,0.019976,0.020001,120.000000,2.402036,0.000000
2.422470,2.421976,100.722656,0.000000,0.000000,0.019984,0.020000,121.000000,2.422020,0.000000
2.442476,2.442008,97.426758,0.000000,0.000000,0.020032,0.020006,122.000000,2.442048,0.000000
2.462481,2.461988,92.944336,0.000000,0.000000,0.019980,0.020005,123.000000,2.462028,0.000000
2.482488,2.482016,87.539062,0.000000,0.000000,0.020028,0.020007,124.000000,2.482056,0.000000
2.502488,2.501996,80.947266,0.000000,0.000000,0.019980,0.020001,125.000000,2.502036,0.000000
2.522495,2.521980,73.696289,0.000000,0.000000,0.019984,0.020007,126.000000,2.522020,0.000000
2.542497,2.541996,65.786133,0.000000,0.000000,0.020016,0.020001,127.000000,2.542036,0.000000
2.562504,2.561988,57.810059,0.000000,0.000000,0.019992,0.020007,128.000000,2.562028,0.000000
2.582509,2.582004,49.965820,0.000000,0.000000,0.020016,0.020005,129.000000,2.582044,0.000000
2.602516,2.601996,42.583008,0.000000,0.000000,0.019992,0.020007,130.000000,2.602036,0.000000
2.622517,2.622016,35.991211,0.000000,0.000000,0.020020,0.020001,131.000000,2.622056,0.000000
2.642519,2.642004,30.322266,0.000000,0.000000,0.019988,0.020002,132.000000,2.642044,0.000000
2.662521,2.661976,25.642090,0.000000,0.000000,0.019972,0.020002,133.000000,2.662020,0.000000
2.682522,2.682008,22.016602,0.000000,0.000000,0.020032,0.020002,134.000000,2.682048,0.000000
2.702523,2.701992,19.643555,0.000000,0.000000,0.019984,0.020000,135.000000,2.702032,0.000000
2.722524,2.722024,18.588867,0.000000,0.000000,0.020032,0.020001,136.000000,2.722064,0.000000
2.742528,2.742004,18.786621,0.000000,0.000000,0.019980,0.020004,137.000000,2.742044,0.000000
2.762529,2.761988,20.302734,0.000000,0.000000,0.019984,0.020002,138.000000,2.762028,0.000000
2.782531,2.782016,22.807617,0.000000,0.000000,0.020028,0.020001,139.000000,2.782056,0.000000
2.802536,2.801988,26.630859,0.000000,0.000000,0.019972,0.020005,140.000000,2.802028,0.000000
2.822538,2.822016,31.376953,0.000000,0.000000,0.020028,0.020002,141.000000,2.822056,0.000000
2.842537,2.841996,37.177734,0.000000,0.000000,0.019980,0.020000,142.000000,2.842036,0.000000
2.862544,2.861980,43.637695,0.000000,0.000000,0.019984,0.020006,143.000000,2.862020,0.000000
2.882546,2.881996,50.954590,0.000000,0.000000,0.020016,0.020002,144.000000,2.882036,0.000000
2.902548,2.901988,58.601074,0.000000,0.000000,0.019992,0.020002,145.000000,2.902028,0.000000
2.902556,2.922004,66.247559,0.000000,0.000000,0.020016,0.020436,146.000000,2.922044,0.000000
2.942989,2.941996,73.696289,0.000000,0.000000,0.019992,0.020005,147.000000,2.942036,0.000000
2.962992,2.962016,80.485840,0.000000,0.000000,0.020020,0.020004,148.000000,2.962056,0.000000
2.982995,2.982432,86.616211,0.000000,0.000000,0.020416,0.020003,149.000000,2.982472,0.000000
3.002999,3.002412,91.560059,0.000000,0.000000,0.019980,0.020003,150.000000,3.002452,0.000000
3.023006,3.022432,95.251465,0.000000,0.000000,0.020020,0.020007,151.000000,3.022472,0.000000
3.043010,3.042412,97.690430,0.000000,0.000000,0.019980,0.020004,152.000000,3.042452,0.000000
3.063016,3.062424,98.942871,0.000000,0.000000,0.020012,0.020006,153.000000,3.062464,0.000000
3.083022,3.082400,98.876953,0.000000,0.000000,0.019976,0.020006,154.000000,3.082444,0.000000
