t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.038432,0.000844,0.000000,0.000044,0.000000
0.020835,0.018416,0.000000,0.000000,0.000000,0.018416,0.020000,1.000000,0.018456,0.000000
0.040837,0.038416,0.593262,0.000000,0.000000,0.020000,0.020004,2.000000,0.038456,0.000000
0.060845,0.058408,1.582031,0.000000,0.000000,0.019992,0.020006,3.000000,0.058448,0.000000
0.080845,0.078416,2.768555,0.000000,0.000000,0.020008,0.020000,4.000000,0.078456,0.000000
0.100848,0.098392,4.218750,0.000000,0.000000,0.019976,0.020002,5.000000,0.098432,0.000000
0.120852,0.118412,5.800781,0.000000,0.000000,0.020020,0.020004,6.000000,0.118452,0.000000
0.140857,0.138392,7.250977,0.000000,0.000000,0.019980,0.020006,7.000000,0.138432,0.000000
0.160861,0.158404,8.569336,0.000000,0.000000,0.020012,0.020004,8.000000,0.158444,0.000000
0.180869,0.178380,9.821777,0.000000,0.000000,0.019976,0.020007,9.000000,0.178424,0.000000
0.200869,0.198404,10.678711,0.000000,0.000000,0.020024,0.020001,10.000000,0.198452,0.000000
0.220876,0.218400,11.337891,0.000000,0.000000,0.019996,0.020006,11.000000,0.218440,0.000000
0.240876,0.238428,11.601562,0.000000,0.000000,0.020028,0.020004,12.000000,0.238468,0.000000
0.260886,0.258400,11.469727,0.000000,0.000000,0.019972,0.020006,13.000000,0.258440,0.000000
0.280889,0.278420,11.074219,0.000000,0.000000,0.020020,0.020003,14.000000,0.278460,0.000000
0.300888,0.298392,10.283203,0.000000,0.000000,0.019972,0.020000,15.000000,0.298428,0.000000
0.320893,0.318412,9.228516,0.000000,0.000000,0.020020,0.020004,16.000000,0.318448,0.000000
0.340893,0.338380,7.778320,0.000000,0.000000,0.019968,0.020000,17.000000,0.338420,0.000000
0.360897,0.358404,6.196289,0.000000,0.000000,0.020024,0.020004,18.000000,0.358440,0.000000
0.380896,0.378412,4.350586,0.000000,0.000000,0.020008,0.020000,19.000000,0.378448,0.000000
0.400899,0.398400,2.438965,0.000000,0.000000,0.019988,0.020003,20.000000,0.398440,0.000000
0.420906,0.418380,0.527344,0.000000,0.000000,0.019980,0.020007,21.000000,0.418424,0.000000
0.440907,0.438404,-1.516113,0.000000,0.000000,0.020024,0.020000,22.000000,0.438440,0.000000
0.440915,0.458420,-3.361816,0.000000,0.000000,0.020016,0.020234,23.000000,0.458460,0.000000
0.481141,0.478400,-5.207520,0.000000,0.000000,0.019980,0.020001,24.000000,0.478440,0.000000
0.501148,0.498976,-6.789551,0.000000,0.000000,0.020576,0.020009,25.000000,0.499016,0.000000
0.521157,0.518396,-8.041992,0.000000,0.000000,0.019420,0.020006,26.000000,0.518436,0.000000
0.541156,0.538984,-9.096680,0.000000,0.000000,0.020588,0.020000,27.000000,0.539024,0.000000
0.561163,0.558968,-9.689941,0.000000,0.000000,0.019984,0.020007,28.000000,0.559008,0.000000
0.581167,0.578976,-10.019531,0.000000,0.000000,0.020008,0.020004,29.000000,0.579016,0.000000
0.601169,0.599004,-10.019531,0.000000,0.000000,0.020028,0.020002,30.000000,0.599044,0.000000
0.621174,0.618416,-9.689941,0.000000,0.000000,0.019412,0.020004,31.000000,0.618456,0.000000
0.641178,0.638388,-8.964844,0.000000,0.000000,0.019972,0.020005,32.000000,0.638428,0.000000
0.641187,0.659404,-7.910156,0.000000,0.000000,0.021016,0.020896,33.000000,0.659444,0.000000
0.682082,0.679412,-6.591797,0.000000,0.000000,0.020008,0.020008,34.000000,0.679448,0.000000
0.682091,0.700428,-5.009766,0.000000,0.000000,0.021016,0.020891,35.000000,0.700468,0.000000
0.722976,0.720400,-3.295898,0.000000,0.000000,0.019972,0.020003,36.000000,0.720436,0.000000
0.742984,0.740420,-1.450195,0.000000,0.000000,0.020020,0.020007,37.000000,0.740460,0.000000
0.762988,0.761436,0.527344,0.000000,0.000000,0.021016,0.021052,38.000000,0.761476,0.000000
0.784039,0.781424,2.241211,0.000000,0.000000,0.019988,0.020003,39.000000,0.781464,0.000000
0.804040,0.801404,4.020996,0.000000,0.000000,0.019980,0.020001,40.000000,0.801440,0.000000
0.824041,0.821380,5.537109,0.000000,0.000000,0.019976,0.020001,41.000000,0.821424,0.000000
0.824049,0.842004,6.921387,0.000000,0.000000,0.020624,0.020574,42.000000,0.842044,0.000000
0.864615,0.861848,7.976074,0.000000,0.000000,0.019844,0.020000,43.000000,0.861888,0.000000
0.884615,0.882424,8.767090,0.000000,0.000000,0.020576,0.020000,44.000000,0.882464,0.000000
0.904621,0.901980,9.228516,0.000000,0.000000,0.019556,0.020006,45.000000,0.902020,0.000000
0.924621,0.922004,9.228516,0.000000,0.000000,0.020024,0.020001,46.000000,0.922044,0.000000
0.924630,0.942976,8.964844,0.000000,0.000000,0.020972,0.020746,47.000000,0.943016,0.000000
0.965375,0.962996,8.437500,0.000000,0.000000,0.020020,0.020007,48.000000,0.963032,0.000000
0.985378,0.983020,7.448730,0.000000,0.000000,0.020024,0.020004,49.000000,0.983060,0.000000
1.005380,1.003000,6.394043,0.000000,0.000000,0.019980,0.020001,50.000000,1.003036,0.000000
1.025381,1.023020,5.075684,0.000000,0.000000,0.020020,0.020002,51.000000,1.023060,0.000000
1.045387,1.042992,3.559570,0.000000,0.000000,0.019972,0.020006,52.000000,1.043028,0.000000
1.065390,1.063020,1.977539,0.000000,0.000000,0.020028,0.020002,53.000000,1.063060,0.000000
1.085389,1.082996,0.329590,0.000000,0.000000,0.019976,0.020000,54.000000,1.083032,0.000000
1.105395,1.103020,-1.318359,0.000000,0.000000,0.020024,0.020005,55.000000,1.103060,0.000000
1.125398,1.122996,-3.032227,0.000000,0.000000,0.019976,0.020003,56.000000,1.123032,0.000000
1.145400,1.143020,-4.416504,0.000000,0.000000,0.020024,0.020003,57.000000,1.143060,0.000000
1.165404,1.162996,-5.734863,0.000000,0.000000,0.019976,0.020003,58.000000,1.163032,0.000000
1.185403,1.183020,-6.855469,0.000000,0.000000,0.020024,0.020000,59.000000,1.183060,0.000000
1.205411,1.203000,-7.778320,0.000000,0.000000,0.019980,0.020007,60.000000,1.203040,0.000000
1.225417,1.223020,-8.371582,0.000000,0.000000,0.020020,0.020006,61.000000,1.223060,0.000000
1.245418,1.243000,-8.635254,0.000000,0.000000,0.019980,0.020001,62.000000,1.243040,0.000000
1.265419,1.263008,-8.635254,0.000000,0.000000,0.020008,0.020002,63.000000,1.263048,0.000000
1.285419,1.282984,-8.305664,0.000000,0.000000,0.019976,0.020000,64.000000,1.283024,0.000000
1.305426,1.302996,-7.646484,0.000000,0.000000,0.020012,0.020006,65.000000,1.303032,0.000000
