t,tp,y,u,pot,dtp,dt,step,pct,ref
0.000000,0.000000,0.000000,100.000000,0.000000,0.037352,0.000037,0.000000,0.000044,0.000000
0.020032,0.019964,0.065918,0.000000,0.000000,0.019964,0.020003,1.000000,0.020004,0.000000
0.040035,0.039988,0.659180,0.000000,0.000000,0.020024,0.020003,2.000000,0.040028,0.000000
0.060037,0.059964,1.845703,0.000000,0.000000,0.019976,0.020003,3.000000,0.060004,0.000000
0.080043,0.079996,3.295898,0.000000,0.000000,0.020032,0.020005,4.000000,0.080036,0.000000
0.100044,0.099976,5.075684,0.000000,0.000000,0.019980,0.020001,5.000000,0.100016,0.000000
0.120049,0.119956,6.855469,0.000000,0.000000,0.019980,0.020005,6.000000,0.120000,0.000000
0.140054,0.139980,8.569336,0.000000,0.000000,0.020024,0.020006,7.000000,0.140020,0.000000
0.160059,0.160396,10.151367,0.000000,0.000000,0.020416,0.020005,8.000000,0.160436,0.000000
0.180060,0.179984,11.601562,0.000000,0.000000,0.019588,0.020000,9.000000,0.180024,0.000000
0.200066,0.200004,12.656250,0.000000,0.000000,0.020020,0.020007,10.000000,0.200044,0.000000
0.200075,0.222868,13.315430,0.000000,0.000000,0.022864,0.023025,11.000000,0.222908,0.000000
0.243093,0.242976,13.513184,0.000000,0.000000,0.020108,0.020002,12.000000,0.243016,0.000000
0.263096,0.263388,13.315430,0.000000,0.000000,0.020412,0.020003,13.000000,0.263428,0.000000
0.283099,0.282976,12.656250,0.000000,0.000000,0.019588,0.020003,14.000000,0.283016,0.000000
0.303107,0.302996,11.667480,0.000000,0.000000,0.020020,0.020007,15.000000,0.303036,0.000000
0.323111,0.322976,10.283203,0.000000,0.000000,0.019980,0.020004,16.000000,0.323016,0.000000
0.343115,0.343004,8.437500,0.000000,0.000000,0.020028,0.020005,17.000000,0.343040,0.000000
0.363116,0.363008,6.459961,0.000000,0.000000,0.020004,0.020000,18.000000,0.363048,0.000000
0.382828,0.382948,4.218750,0.000000,0.000000,0.019940,0.020030,19.000000,0.382988,0.000000
0.403146,0.403004,1.911621,0.000000,0.000000,0.020056,0.020001,20.000000,0.403044,0.000000
0.423154,0.422984,-0.527344,0.000000,0.000000,0.019980,0.020007,21.000000,0.423024,0.000000
0.443155,0.442992,-2.834473,0.000000,0.000000,0.020008,0.020002,22.000000,0.443032,0.000000
0.463160,0.463404,-5.141602,0.000000,0.000000,0.020412,0.020004,23.000000,0.463444,0.000000
0.483161,0.483428,-7.119141,0.000000,0.000000,0.020024,0.020007,24.000000,0.483468,0.000000
0.503174,0.503400,-8.898926,0.000000,0.000000,0.019972,0.020008,25.000000,0.503436,0.000000
0.523182,0.522992,-10.283203,0.000000,0.000000,0.019592,0.020007,26.000000,0.523032,0.000000
0.543182,0.542924,-11.337891,0.000000,0.000000,0.019932,0.020000,27.000000,0.542964,0.000000
0.563189,0.562992,-11.997070,0.000000,0.000000,0.020068,0.020007,28.000000,0.563032,0.000000
0.583189,0.582976,-12.260742,0.000000,0.000000,0.019984,0.020000,29.000000,0.583016,0.000000
0.603190,0.603004,-11.997070,0.000000,0.000000,0.020028,0.020002,30.000000,0.603040,0.000000
