   1.380, 1385.000,    0.000,    0.000,    0.000,   20.000
   1.400, 1405.000,    0.000,    0.000,    0.000,   20.001
   1.420, 1425.000,    0.000,    0.000,    0.000,   20.010
   1.440, 1445.000,    0.000,    0.000,    0.000,   20.002
   1.460, 1465.000,    0.000,    0.000,    0.000,   20.007
   1.480, 1484.000,    0.000,    0.000,    0.000,   20.009
   1.500, 1503.000,    0.000,    0.000,    0.000,   20.005
   1.520, 1526.000,    0.000,    0.000,    0.000,   20.003
   1.540, 1546.000,    0.000,    0.000,    0.000,   20.004
   1.560, 1564.000,    0.000,    0.000,    0.000,   20.012
   1.580, 1584.000,    0.000,    0.000,    0.000,   20.003
   1.600, 1605.000,    0.000,    0.000,    0.000,   20.004
   1.620, 1624.000,    0.000,    0.000,    0.000,   20.008
   1.640, 1645.000,    0.000,    0.000,    0.000,   20.005
   1.660, 1665.000,    0.000,    0.000,    0.000,   20.006
   1.680, 1685.000,    0.000,    0.000,    0.000,   20.007
   1.700, 1705.000,    0.000,    0.000,    0.000,   20.005
   1.720, 1726.000,    0.000,    0.000,    0.000,   20.006
   1.740, 1745.000,    0.000,    0.000,    0.000,   20.008
   1.761, 1765.000,    0.000,    0.000,    0.000,   20.002
   1.781, 1786.000,    0.000,    0.000,    0.000,   20.005
   1.801, 1805.000,    0.000,    0.000,    0.000,   20.003
   1.821, 1826.000,    0.000,    0.000,    0.000,   20.003
   1.841, 1846.000,    0.000,    0.000,    0.000,   20.006
   1.861, 1866.000,    0.000,    0.000,    0.000,   20.006
   1.881, 1886.000,    0.000,    0.000,    0.000,   20.006
   1.901, 1907.000,    0.000,    0.000,    0.000,   20.000
   1.921, 1924.000,    0.000,    0.000,    0.000,   20.000
   1.941, 1945.000,    0.000,    0.000,    0.000,   20.008
   1.961, 1965.000,    0.000,    0.000,    0.000,   20.005
   1.981, 1985.000,    0.000,    0.000,    0.000,   20.004
   2.001, 2005.000,    0.000,    0.000,    0.000,   20.010
   2.021, 2026.000,    0.000,    0.000,    0.000,   20.007
   2.041, 2045.000,    0.000,    0.000,    0.000,   20.000
   2.061, 2065.000,    0.000,    0.000,    0.000,   20.002
   2.081, 2086.000,    0.000,    0.000,    0.000,   20.010
   2.101, 2105.000,    0.000,    0.000,    0.000,   20.001
   2.121, 2126.000,    0.000,    0.000,    0.000,   20.003
   2.141, 2146.000,    0.000,    0.000,    0.000,   20.001
   2.161, 2166.000,    0.000,    0.000,    0.000,   20.009
   2.181, 2186.000,    0.000,    0.000,    0.000,   20.009
   2.201, 2207.000,    0.000,    0.000,    0.000,   20.008
   2.221, 2226.000,    0.000,    0.000,    0.000,   20.000
   2.241, 2247.000,    0.000,    0.000,    0.000,   20.001
   2.261, 2267.000,    0.000,    0.000,    0.000,   20.010
   2.281, 2285.000,    0.000,    0.000,    0.000,   20.005
   2.301, 2305.000,    0.000,    0.000,    0.000,   20.008
   2.321, 2326.000,    0.000,    0.000,    0.000,   20.008
   2.341, 2345.000,    0.000,    0.000,    0.000,   20.000
   2.361, 2366.000,    0.000,    0.000,    0.000,   20.002
   2.381, 2386.000,    0.000,    0.000,    0.000,   20.007
   2.401, 2405.000,    0.000,    0.000,    0.000,   20.006
   2.421, 2426.000,    0.000,    0.000,    0.000,   20.006
   2.441, 2446.000,    0.000,    0.000,    0.000,   20.000
   2.461, 2466.000,    0.000,    0.000,    0.000,   20.005
   2.481, 2486.000,    0.000,    0.000,    0.000,   20.000
   2.501, 2507.000,    0.000,    0.000,    0.000,   20.001
   2.521, 2526.000,    0.000,    0.000,    0.000,   20.010
   2.541, 2547.000,    0.000,    0.000,    0.000,   20.003
   2.561, 2567.000,    0.000,    0.000,    0.000,   20.006
   2.581, 2587.000,    0.000,    0.000,    0.000,   20.005
   2.601, 2607.000,    0.000,    0.000,    0.000,   20.001
   2.621, 2628.000,    0.000,    0.000,    0.000,   20.005
   2.641, 2647.000,    0.000,    0.000,    0.000,   20.001
   2.661, 2666.000,    0.000,    0.000,    0.000,   20.007
   2.681, 2686.000,    0.000,    0.000,    0.000,   20.008
   2.701, 2705.000,    0.000,    0.000,    0.000,   20.005
   2.721, 2726.000,    0.000,    0.000,    0.000,   20.000
   2.741, 2746.000,    0.000,    0.000,    0.000,   20.006
   2.761, 2766.000,    0.000,    0.000,    0.000,   20.005
   2.781, 2786.000,    0.000,    0.000,    0.000,   20.010
   2.801, 2807.000,    0.000,    0.000,    0.000,   20.008
   2.821, 2826.000,    0.000,    0.000,    0.000,   20.007
   2.841, 2847.000,    0.000,    0.000,    0.000,   20.004
   2.861, 2867.000,    0.000,    0.000,    0.000,   20.008
   2.881, 2887.000,    0.000,    0.000,    0.000,   20.009
   2.901, 2907.000,    0.000,    0.000,    0.000,   20.010
   2.921, 2928.000,    0.000,    0.000,    0.000,   20.009
   2.941, 2947.000,    0.000,    0.000,    0.000,   20.000
   2.961, 2968.000,    0.000,    0.000,    0.000,   20.000
   2.981, 2988.000,    0.000,    0.000,    0.000,   20.002
   3.001, 3008.000,    0.000,    0.000,    0.000,   20.001
   3.021, 3026.000,    0.000,    0.000,    0.000,   20.007
   3.041, 3046.000,    0.000,    0.000,    0.000,   20.006
   3.061, 3066.000,    0.000,    0.000,    0.000,   20.001
   3.081, 3086.000,    0.000,    0.000,    0.000,   20.005
   3.101, 3107.000,    0.000,    0.000,    0.000,   20.009
   3.121, 3126.000,    0.000,    0.000,    0.000,   20.004
   3.141, 3147.000,    0.000,    0.000,    0.000,   20.000
   3.161, 3167.000,    0.000,    0.000,    0.000,   20.001
   3.181, 3187.000,    0.000,    0.000,    0.000,   20.002
   3.201, 3207.000,    0.000,    0.000,    0.000,   20.008
   3.221, 3228.000,    0.000,    0.000,    0.000,   20.001
   3.241, 3247.000,    0.000,    0.000,    0.000,   20.010
   3.261, 3268.000,    0.000,    0.000,    0.000,   20.005
   3.281, 3288.000,    0.000,    0.000,    0.000,   20.010
   3.301, 3308.000,    0.000,    0.000,    0.000,   20.009
   3.321, 3328.000,    0.000,    0.000,    0.000,   20.001
   3.341, 3349.000,    0.000,    0.000,    0.000,   20.005
   3.361, 3368.000,    0.000,    0.000,    0.000,   20.010
   3.381, 3388.000,    0.000,    0.000,    0.000,   20.010
   3.401, 3407.000,    0.000,    0.000,    0.000,   20.001
   3.421, 3426.000,    0.000,    0.000,    0.000,   20.004
   3.441, 3447.000,    0.000,    0.000,    0.000,   20.001
   3.461, 3467.000,    0.000,    0.000,    0.000,   20.005
   3.481, 3487.000,    0.000,    0.000,    0.000,   20.010
   3.501, 3507.000,    0.000,    0.000,    0.000,   20.006
   3.521, 3528.000,    0.000,    0.000,    0.000,   20.002
   3.541, 3547.000,    0.000,    0.000,    0.000,   20.007
   3.561, 3568.000,    0.000,    0.000,    0.000,   20.007
   3.581, 3588.000,    0.000,    0.000,    0.000,   20.003
   3.601, 3608.000,    0.000,    0.000,    0.000,   20.001
   3.621, 3628.000,    0.000,    0.000,    0.000,   20.010
   3.641, 3649.000,    0.000,    0.000,    0.000,   20.003
   3.661, 3668.000,    0.000,    0.000,    0.000,   20.000
   3.681, 3689.000,    0.000,    0.000,    0.000,   20.003
   3.701, 3709.000,    0.000,    0.000,    0.000,   20.000
   3.721, 3728.000,    0.000,    0.000,    0.000,   20.003
   3.741, 3749.000,    0.000,    0.000,    0.000,   20.006
   3.761, 3769.000,    0.000,    0.000,    0.000,   20.004
   3.781, 3787.000,    0.000,    0.000,    0.000,   20.007
   3.801, 3807.000,    0.000,    0.000,    0.000,   20.007
   3.821, 3828.000,    0.000,    0.000,    0.000,   20.010
   3.841, 3847.000,    0.000,    0.000,    0.000,   20.008
   3.861, 3868.000,    0.000,    0.000,    0.000,   20.000
   3.881, 3888.000,    0.000,    0.000,    0.000,   20.002
   3.901, 3908.000,    0.000,    0.000,    0.000,   20.004
   3.921, 3928.000,    0.000,    0.000,    0.000,   20.008
   3.941, 3949.000,    0.000,    0.000,    0.000,   20.006
   3.961, 3968.000,    0.000,    0.000,    0.000,   20.010
   3.981, 3989.000,    0.000,    0.000,    0.000,   20.001
   4.001, 4009.000,    0.000,    0.000,    0.000,   20.009
   4.021, 4028.000,    0.000,    0.000,    0.000,   20.003
   4.041, 4049.000,    0.000,    0.000,    0.000,   20.010
   4.061, 4069.000,    0.000,    0.000,    0.000,   20.005
   4.081, 4089.000,    0.000,    0.000,    0.000,   20.000
   4.101, 4109.000,    0.000,    0.000,    0.000,   20.004
   4.121, 4130.000,    0.000,    0.000,    0.000,   20.008
   4.141, 4149.000,    0.000,    0.000,    0.000,   20.002
   4.161, 4168.000,    0.000,    0.000,    0.000,   20.010
   4.181, 4188.000,    0.000,    0.000,    0.000,   20.002
   4.201, 4208.000,    0.000,    0.000,    0.000,   20.006
   4.221, 4228.000,    0.000,    0.000,    0.000,   20.001
   4.241, 4249.000,    0.000,    0.000,    0.000,   20.006
   4.261, 4268.000,    0.000,    0.000,    0.000,   20.001
   4.281, 4289.000,    0.000,    0.000,    0.000,   20.008
   4.301, 4309.000,    0.000,    0.000,    0.000,   20.007
   4.321, 4329.000,    0.000,    0.000,    0.000,   20.002
   4.341, 4349.000,    0.000,    0.000,    0.000,   20.004
   4.361, 4369.000,    0.000,    0.000,    0.000,   20.010
   4.381, 4389.000,    0.000,    0.000,    0.000,   20.002
   4.401, 4409.000,    0.000,    0.000,    0.000,   20.005
   4.421, 4430.000,    0.000,    0.000,    0.000,   20.009
   4.441, 4449.000,    0.000,    0.000,    0.000,   20.009
   4.461, 4470.000,    0.000,    0.000,    0.000,   20.002
   4.481, 4490.000,    0.000,    0.000,    0.000,   20.004
   4.501, 4510.000,    0.000,    0.000,    0.000,   20.009
   4.521, 4530.000,    0.000,    0.000,    0.000,   20.002
   4.541, 4551.000,    0.000,    0.000,    0.000,   20.006
   4.561, 4570.000,    0.000,    0.000,    0.000,   20.000
   4.581, 4591.000,    0.000,    0.000,    0.000,   20.007
   4.601, 4611.000,    0.000,    0.000,    0.000,   20.004
   4.621, 4629.000,    0.000,    0.000,    0.000,   20.004
   4.641, 4649.000,    0.000,    0.000,    0.000,   20.002
   4.661, 4670.000,    0.000,    0.000,    0.000,   20.001
   4.681, 4689.000,    0.000,    0.000,    0.000,   20.000
   4.701, 4709.000,    0.000,    0.000,    0.000,   20.005
   4.721, 4730.000,    0.000,    0.000,    0.000,   20.005
   4.741, 4749.000,    0.000,    0.000,    0.000,   20.010
   4.761, 4770.000,    0.000,    0.000,    0.000,   20.009
   4.781, 4790.000,    0.000,    0.000,    0.000,   20.010
   4.801, 4810.000,    0.000,    0.000,    0.000,   20.002
   4.821, 4830.000,    0.000,    0.000,    0.000,   20.008
   4.841, 4851.000,    0.000,    0.000,    0.000,   20.005
   4.861, 4870.000,    0.000,    0.000,    0.000,   20.003
   4.881, 4891.000,    0.000,    0.000,    0.000,   20.007
   4.901, 4911.000,    0.000,    0.000,    0.000,   20.002
   4.921, 4931.000,    0.000,    0.000,    0.000,   20.002
   4.941, 4951.000,    0.000,    0.000,    0.000,   20.011
   4.961, 4972.000,    0.000,    0.000,    0.000,   20.006
   4.981, 4989.000,    0.000,    0.000,    0.000,   20.009
   5.001, 5009.000,    0.000,    0.000,    0.000,   20.007
   5.021, 5030.000,    0.000,    0.000,    1.000,   20.008
   5.041, 5049.000,    0.000,    0.000,    1.000,   20.009
   5.061, 5070.000,    0.000,    0.000,    1.000,   20.009
   5.081, 5090.000,    0.000,    0.000,    1.000,   20.008
   5.101, 5110.000,    0.000,    0.000,    1.000,   20.003
   5.121, 5130.000,    0.000,    0.000,    1.000,   20.009
   5.141, 5151.000,    0.000,    0.000,    1.000,   20.007
   5.161, 5171.000,    0.000,    0.000,    1.000,   20.007
   5.181, 5191.000,    0.000,    0.000,    1.000,   20.000
   5.201, 5211.000,    0.000,    0.000,    1.000,   20.009
   5.221, 5232.000,    0.000,    0.000,    1.000,   20.009
   5.241, 5251.000,    0.000,    0.000,    1.000,   20.000
   5.261, 5272.000,    0.000,    0.000,    1.000,   20.007
   5.281, 5292.000,    0.000,    0.000,    1.000,   20.000
   5.301, 5310.000,    0.000,    0.000,    1.000,   20.007
   5.321, 5330.000,    0.000,    0.000,    1.000,   20.003
   5.341, 5350.000,    0.000,    0.000,    1.000,   20.007
   5.361, 5370.000,    0.000,    0.000,    1.000,   20.005
   5.381, 5390.000,    0.000,    0.000,    1.000,   20.000
   5.401, 5411.000,    0.000,    0.000,    1.000,   20.007
   5.421, 5430.000,    0.000,    0.000,    1.000,   20.004
   5.441, 5451.000,    0.000,    0.000,    1.000,   20.002
   5.461, 5471.000,    0.000,    0.000,    1.000,   20.002
   5.481, 5492.000,    0.000,    0.000,    1.000,   20.006
   5.501, 5511.000,    0.000,    0.000,    1.000,   20.008
   5.521, 5532.000,    0.000,    0.000,    1.000,   20.001
   5.541, 5552.000,    0.000,    0.000,    1.000,   20.004
   5.561, 5572.000,    0.000,    0.000,    1.000,   20.010
   5.581, 5592.000,    0.000,    0.000,    1.000,   20.004
   5.601, 5611.000,    0.000,    0.000,    1.000,   20.003
   5.621, 5630.000,    0.000,    0.000,    1.000,   20.012
   5.641, 5650.000,    0.000,    0.000,    1.000,   20.003
   5.661, 5671.000,    0.000,    0.000,    1.000,   20.005
   5.681, 5690.000,    0.000,    0.000,    1.000,   20.010
   5.701, 5711.000,    0.000,    0.000,    1.000,   20.000
   5.721, 5731.000,    0.000,    0.000,    1.000,   20.000
   5.742, 5752.000,    0.000,    0.000,    1.000,   20.008
   5.762, 5771.000,    0.000,    0.000,    1.000,   20.010
   5.782, 5792.000,    0.000,    0.000,    1.000,   20.009
   5.802, 5812.000,    0.000,    0.000,    1.000,   20.008
   5.822, 5832.000,    0.000,    0.000,    1.000,   20.002
   5.842, 5852.000,    0.000,    0.000,    1.000,   20.006
   5.862, 5873.000,    0.000,    0.000,    1.000,   20.006
   5.882, 5892.000,    0.000,    0.000,    1.000,   20.004
   5.902, 5911.000,    0.000,    0.000,    1.000,   20.002
   5.922, 5931.000,    0.000,    0.000,    1.000,   20.011
   5.942, 5951.000,    0.000,    0.000,    1.000,   20.003
   5.962, 5971.000,    0.000,    0.000,    1.000,   20.005
   5.982, 5991.000,    0.000,    0.000,    1.000,   20.009
   6.002, 6012.000,    0.000,    0.000,    1.000,   20.006
   6.022, 6031.000,    0.000,    0.000,    1.000,   20.009
   6.042, 6052.000,    0.000,    0.000,    1.000,   20.010
   6.062, 6072.000,    0.000,    0.000,    1.000,   20.003
   6.082, 6092.000,    0.000,    0.000,    1.000,   20.002
   6.102, 6112.000,    0.000,    0.000,    1.000,   20.001
   6.122, 6133.000,    0.000,    0.000,    1.000,   20.006
   6.142, 6152.000,    0.000,    0.000,    1.000,   20.010
   6.162, 6173.000,    0.000,    0.000,    1.000,   20.007
   6.182, 6193.000,    0.000,    0.000,    1.000,   20.005
   6.202, 6213.000,    0.000,    0.000,    1.000,   20.001
   6.222, 6233.000,    0.000,    0.000,    1.000,   20.000
   6.242, 6254.000,    0.000,    0.000,    1.000,   20.000
   6.262, 6273.000,    0.000,    0.000,    1.000,   20.007
   6.282, 6292.000,    0.000,    0.000,    1.000,   20.002
   6.302, 6312.000,    0.000,    0.000,    1.000,   20.007
   6.322, 6331.000,    0.000,    0.000,    1.000,   20.010
   6.342, 6352.000,    0.000,    0.000,    1.000,   20.003
   6.362, 6372.000,    0.000,    0.000,    1.000,   20.005
   6.382, 6393.000,    0.000,    0.000,    1.000,   20.007
   6.402, 6412.000,    0.000,    0.000,    1.000,   20.008
   6.422, 6433.000,    0.000,    0.000,    1.000,   20.006
   6.442, 6453.000,    0.000,    0.000,    1.000,   20.004
   6.462, 6473.000,    0.000,    0.000,    1.000,   20.006
   6.482, 6493.000,    0.000,    0.000,    1.000,   20.011
   6.502, 6514.000,    0.000,    0.000,    1.000,   20.008
   6.522, 6533.000,    0.000,    0.000,    1.000,   20.000
   6.542, 6554.000,    0.000,    0.000,    1.000,   20.001
   6.562, 6574.000,    0.000,    0.000,    1.000,   20.008
   6.582, 6594.000,    0.000,    0.000,    1.000,   20.002
   6.602, 6612.000,    0.000,    0.000,    1.000,   20.010
   6.622, 6633.000,    0.000,    0.000,    1.000,   20.001
   6.642, 6652.000,    0.000,    0.000,    1.000,   20.000
   6.662, 6672.000,    0.000,    0.000,    1.000,   20.003
   6.682, 6693.000,    0.000,    0.000,    1.000,   20.006
   6.702, 6713.000,    0.000,    0.000,    1.000,   20.001
   6.722, 6733.000,    0.000,    0.000,    1.000,   20.005
   6.742, 6753.000,    0.000,    0.000,    1.000,   20.000
   6.762, 6774.000,    0.000,    0.000,    1.000,   20.001
   6.782, 6793.000,    0.000,    0.000,    1.000,   20.006
   6.802, 6814.000,    0.000,    0.000,    1.000,   20.012
   6.822, 6834.000,    0.000,    0.000,    1.000,   20.004
   6.842, 6854.000,    0.000,    0.000,    1.000,   20.000
   6.862, 6874.000,    0.000,    0.000,    1.000,   20.004
   6.882, 6895.000,    0.000,    0.000,    1.000,   20.007
   6.902, 6912.000,    0.000,    0.000,    1.000,   20.008
   6.922, 6933.000,    0.000,    0.000,    1.000,   20.002
   6.942, 6953.000,    0.000,    0.000,    1.000,   20.006
   6.962, 6974.000,    0.000,    0.000,    1.000,   20.009
   6.982, 6993.000,    0.000,    0.000,    1.000,   20.010
   7.002, 7013.000,    0.000,    0.000,    1.000,   20.000
   7.022, 7034.000,    0.000,    0.000,    1.000,   20.008
   7.042, 7053.000,    0.000,    0.000,    1.000,   20.000
   7.062, 7074.000,    0.000,    0.000,    1.000,   20.001
   7.082, 7094.000,    0.000,    0.000,    1.000,   20.007
   7.102, 7114.000,    0.000,    0.000,    1.000,   20.008
   7.122, 7134.000,    0.000,    0.000,    1.000,   20.004
   7.142, 7155.000,    0.000,    0.000,    1.000,   20.001
   7.162, 7174.000,    0.000,    0.000,    1.000,   20.002
   7.182, 7195.000,    0.000,    0.000,    1.000,   20.009
   7.202, 7213.000,    0.000,    0.000,    1.000,   20.001
   7.222, 7233.000,    0.000,    0.000,    1.000,   20.006
   7.242, 7253.000,    0.000,    0.000,    1.000,   20.010
   7.262, 7274.000,    0.000,    0.000,    1.000,   20.010
   7.282, 7294.000,    0.000,    0.000,    1.000,   20.008
   7.302, 7313.000,    0.000,    0.000,    1.000,   20.002
   7.322, 7334.000,    0.000,    0.000,    1.000,   20.003
   7.342, 7354.000,    0.000,    0.000,    1.000,   20.008
   7.362, 7374.000,    0.000,    0.000,    1.000,   20.008
   7.382, 7394.000,    0.000,    0.000,    1.000,   20.001
   7.402, 7415.000,    0.000,    0.000,    1.000,   20.001
   7.422, 7434.000,    0.000,    0.000,    1.000,   20.007
   7.442, 7455.000,    0.000,    0.000,    1.000,   20.005
   7.462, 7475.000,    0.000,    0.000,    1.000,   20.006
   7.482, 7495.000,    0.000,    0.000,    1.000,   20.001
   7.502, 7515.000,    0.000,    0.000,    1.000,   20.008
   7.522, 7534.000,    0.000,    0.000,    1.000,   20.004
   7.542, 7554.000,    0.000,    0.000,    1.000,   20.010
   7.562, 7574.000,    0.000,    0.000,    1.000,   20.011
   7.582, 7594.000,    0.000,    0.000,    1.000,   20.008
   7.602, 7615.000,    0.000,    0.000,    1.000,   20.002
   7.622, 7634.000,    0.000,    0.000,    1.000,   20.005
   7.642, 7654.000,    0.000,    0.000,    1.000,   20.007
   7.662, 7675.000,    0.000,    0.000,    1.000,   20.010
   7.682, 7694.000,    0.000,    0.000,    1.000,   20.007
   7.702, 7715.000,    0.000,    0.000,    1.000,   20.003
   7.722, 7735.000,    0.000,    0.000,    1.000,   20.003
   7.742, 7755.000,    0.000,    0.000,    1.000,   20.001
   7.762, 7775.000,    0.000,    0.000,    1.000,   20.007
   7.782, 7796.000,    0.000,    0.000,    1.000,   20.002
   7.802, 7815.000,    0.000,    0.000,    1.000,   20.008
   7.822, 7836.000,    0.000,    0.000,    1.000,   20.004
   7.842, 7856.000,    0.000,    0.000,    1.000,   20.011
   7.862, 7877.000,    0.000,    0.000,    1.000,   20.007
   7.882, 7896.000,    0.000,    0.000,    1.000,   20.001
   7.902, 7915.000,    0.000,    0.000,    1.000,   20.002
   7.922, 7935.000,    0.000,    0.000,    1.000,   20.000
   7.942, 7954.000,    0.000,    0.000,    1.000,   20.000
   7.962, 7975.000,    0.000,    0.000,    1.000,   20.005
   7.982, 7995.000,    0.000,    0.000,    1.000,   20.009
   8.002, 8015.000,    0.000,    0.000,    1.000,   20.009
   8.022, 8035.000,    0.000,    0.000,    1.000,   20.005
   8.042, 8056.000,    0.000,    0.000,    1.000,   20.009
   8.062, 8075.000,    0.000,    0.000,    1.000,   20.010
   8.082, 8096.000,    0.000,    0.000,    1.000,   20.000
   8.102, 8116.000,    0.000,    0.000,    1.000,   20.006
   8.122, 8136.000,    0.000,    0.000,    1.000,   20.003
   8.142, 8156.000,    0.000,    0.000,    1.000,   20.000
   8.162, 8175.000,    0.000,    0.000,    1.000,   20.008
   8.182, 8197.000,    0.000,    0.000,    1.000,   20.001
   8.202, 8217.000,    0.000,    0.000,    1.000,   20.007
   8.222, 8235.000,    0.000,    0.000,    1.000,   20.008
   8.242, 8256.000,    0.000,    0.000,    1.000,   20.004
   8.262, 8275.000,    0.000,    0.000,    1.000,   20.002
   8.282, 8295.000,    0.000,    0.000,    1.000,   20.003
   8.302, 8316.000,    0.000,    0.000,    1.000,   20.009
   8.322, 8335.000,    0.000,    0.000,    1.000,   20.008
   8.342, 8356.000,    0.000,    0.000,    1.000,   20.010
   8.362, 8376.000,    0.000,    0.000,    1.000,   20.008
   8.382, 8396.000,    0.000,    0.000,    1.000,   20.006
   8.402, 8416.000,    0.000,    0.000,    1.000,   20.008
   8.422, 8437.000,    0.000,    0.000,    1.000,   20.006
   8.442, 8456.000,    0.000,    0.000,    1.000,   20.009
   8.462, 8477.000,    0.000,    0.000,    1.000,   20.006
   8.482, 8497.000,    0.000,    0.000,    1.000,   20.008
   8.502, 8516.000,    0.000,    0.000,    1.000,   20.006
   8.522, 8535.000,    0.000,    0.000,    1.000,   20.002
   8.542, 8556.000,    0.000,    0.000,    1.000,   20.007
   8.562, 8576.000,    0.000,    0.000,    1.000,   20.000
   8.582, 8597.000,    0.000,    0.000,    1.000,   20.004
   8.602, 8616.000,    0.000,    0.000,    1.000,   20.004
   8.622, 8636.000,    0.000,    0.000,    1.000,   20.002
   8.642, 8657.000,    0.000,    0.000,    1.000,   20.009
   8.662, 8677.000,    0.000,    0.000,    1.000,   20.005
   8.682, 8697.000,    0.000,    0.000,    1.000,   20.007
   8.702, 8717.000,    0.000,    0.000,    1.000,   20.004
   8.722, 8738.000,    0.000,    0.000,    1.000,   20.008
   8.742, 8755.000,    0.000,    0.000,    1.000,   20.003
   8.762, 8776.000,    0.000,    0.000,    1.000,   20.009
   8.782, 8796.000,    0.000,    0.000,    1.000,   20.002
   8.802, 8817.000,    0.000,    0.000,    1.000,   20.006
   8.822, 8836.000,    0.000,    0.000,    1.000,   20.003
   8.842, 8857.000,    0.000,    0.000,    1.000,   20.003
   8.862, 8877.000,    0.000,    0.000,    1.000,   20.007
   8.882, 8898.000,    0.000,    0.000,    1.000,   20.008
   8.902, 8917.000,    0.000,    0.000,    1.000,   20.009
   8.922, 8938.000,    0.000,    0.000,    1.000,   20.009
   8.942, 8958.000,    0.000,    0.000,    1.000,   20.005
   8.962, 8977.000,    0.000,    0.000,    1.000,   20.007
   8.982, 8996.000,    0.000,    0.000,    1.000,   20.003
   9.002, 9016.000,    0.000,    0.000,    1.000,   20.000
   9.022, 9037.000,    0.000,    0.000,    1.000,   20.006
